performance_id,match_id,match_date,competition,opponent,home_away,match_result,player_name,team_name,started,minutes_played,position,formation_position,substituted_in,substituted_out,goals,assists,shots_total,shots_on_target,passes_total,passes_completed,pass_accuracy,tackles_total,tackles_won,tackle_success_rate,interceptions,clearances,blocks,yellow_cards,red_cards,fouls_committed,fouls_suffered,touches,rating,distance_covered,goals_per_90,assists_per_90
435,30,2024-04-06,La Liga,Celta Vigo,Unknown,Unknown,Antonio Rüdiger,Real Madrid,1,90,Unknown,Unknown,0,0,0,0,2,1,51,41,85.0,4,2.8,70.0,0,2,2,0,0,3,3,116,7.3,10.5,0.0,0.0
436,30,2024-04-06,La Liga,Celta Vigo,Unknown,Unknown,Aurélien Tchouaméni,Real Madrid,1,44,Unknown,Unknown,0,0,0,0,3,3,41,31,85.0,5,3.5,70.0,4,0,2,0,0,2,3,115,6.99,10.5,0.0,0.0
437,30,2024-04-06,La Liga,Celta Vigo,Unknown,Unknown,Ferland Mendy,Real Madrid,1,47,Unknown,Unknown,0,0,0,1,3,2,79,69,85.0,5,3.5,70.0,3,3,3,0,0,3,1,33,6.82,10.5,0.0,1.9148936170212767
438,30,2024-04-06,La Liga,Celta Vigo,Unknown,Unknown,Dani Ceballos,Real Madrid,1,70,Unknown,Unknown,0,0,0,0,3,1,53,43,85.0,4,2.8,70.0,1,0,1,0,0,3,3,35,8.45,10.5,0.0,0.0
439,30,2024-04-06,La Liga,Celta Vigo,Unknown,Unknown,Jude Bellingham,Real Madrid,1,82,Unknown,Unknown,0,0,0,0,4,0,110,100,85.0,6,4.199999999999999,70.0,3,2,1,0,0,1,0,67,7.97,10.5,0.0,0.0
440,30,2024-04-06,La Liga,Celta Vigo,Unknown,Unknown,Nacho,Real Madrid,1,17,Unknown,Unknown,0,0,0,0,1,1,21,11,85.0,6,4.199999999999999,70.0,0,0,0,0,0,2,3,47,7.26,10.5,0.0,0.0
441,30,2024-04-06,La Liga,Celta Vigo,Unknown,Unknown,Dani Carvajal,Real Madrid,1,67,Unknown,Unknown,0,0,0,0,1,1,77,67,85.0,7,4.8999999999999995,70.0,3,5,3,0,0,0,0,108,6.76,10.5,0.0,0.0
442,30,2024-04-06,La Liga,Celta Vigo,Unknown,Unknown,Luka Modrić,Real Madrid,1,42,Unknown,Unknown,0,0,0,0,4,1,92,82,85.0,2,1.4,70.0,2,2,1,0,0,0,1,34,7.78,10.5,0.0,0.0
443,30,2024-04-06,La Liga,Celta Vigo,Unknown,Unknown,Federico Valverde,Real Madrid,1,57,Unknown,Unknown,0,0,1,0,0,0,47,37,85.0,6,4.199999999999999,70.0,1,2,1,0,0,1,3,75,7.1,10.5,1.5789473684210527,0.0
444,31,2023-12-04,La Liga,Cadiz,Unknown,Unknown,Andriy Lunin,Real Madrid,1,75,Unknown,Unknown,0,0,0,0,0,0,74,64,85.0,2,1.4,70.0,1,0,3,0,0,1,3,113,6.83,10.5,0.0,0.0
445,31,2023-12-04,La Liga,Cadiz,Unknown,Unknown,Kepa Arrizabalaga,Real Madrid,1,81,Unknown,Unknown,0,0,0,1,0,0,96,86,85.0,2,1.4,70.0,0,0,0,0,0,2,4,68,6.51,10.5,0.0,1.1111111111111112
446,31,2023-12-04,La Liga,Cadiz,Unknown,Unknown,David Alaba,Real Madrid,1,37,Unknown,Unknown,0,0,0,0,3,0,91,81,85.0,2,1.4,70.0,1,0,3,0,0,3,3,49,7.08,10.5,0.0,0.0
447,31,2023-12-04,La Liga,Cadiz,Unknown,Unknown,Vinícius Jr.,Real Madrid,1,85,Unknown,Unknown,0,0,0,1,7,1,105,95,85.0,2,1.4,70.0,0,1,1,0,0,1,3,32,9.27,10.5,0.0,1.0588235294117647
448,31,2023-12-04,La Liga,Cadiz,Unknown,Unknown,Jesús Vallejo,Real Madrid,1,79,Unknown,Unknown,0,0,1,0,0,0,104,94,85.0,7,4.8999999999999995,70.0,4,0,0,0,0,1,2,36,7.77,10.5,1.139240506329114,0.0
449,31,2023-12-04,La Liga,Cadiz,Unknown,Unknown,Marco Asensio,Real Madrid,1,35,Unknown,Unknown,0,0,1,0,7,0,77,67,85.0,0,0.0,70.0,2,2,0,0,0,2,2,46,7.43,10.5,2.5714285714285716,0.0
450,31,2023-12-04,La Liga,Cadiz,Unknown,Unknown,Luka Modrić,Real Madrid,1,66,Unknown,Unknown,0,0,0,0,2,0,34,24,85.0,5,3.5,70.0,4,2,1,0,0,0,4,74,8.07,10.5,0.0,0.0
451,31,2023-12-04,La Liga,Cadiz,Unknown,Unknown,Thibaut Courtois,Real Madrid,1,85,Unknown,Unknown,0,0,0,0,0,0,41,31,85.0,2,1.4,70.0,4,2,3,0,0,2,3,74,8.38,10.5,0.0,0.0
452,31,2023-12-04,La Liga,Cadiz,Unknown,Unknown,Mariano Díaz,Real Madrid,1,78,Unknown,Unknown,0,0,0,1,5,0,78,68,85.0,1,0.7,70.0,1,1,0,0,0,2,4,89,8.76,10.5,0.0,1.1538461538461537
453,31,2023-12-04,La Liga,Cadiz,Unknown,Unknown,Fran García,Real Madrid,1,61,Unknown,Unknown,0,0,0,0,0,0,81,71,85.0,7,4.8999999999999995,70.0,3,5,3,0,0,1,2,96,7.46,10.5,0.0,0.0
454,31,2023-12-04,La Liga,Cadiz,Unknown,Unknown,Toni Kroos,Real Madrid,1,79,Unknown,Unknown,0,0,0,1,2,0,98,88,85.0,4,2.8,70.0,2,2,3,0,0,0,4,100,8.29,10.5,0.0,1.139240506329114
455,31,2023-12-04,La Liga,Cadiz,Unknown,Unknown,Jude Bellingham,Real Madrid,1,26,Unknown,Unknown,0,0,1,0,1,1,47,37,85.0,6,4.199999999999999,70.0,0,1,0,0,0,3,0,93,7.61,10.5,3.4615384615384617,0.0
456,31,2023-12-04,La Liga,Cadiz,Unknown,Unknown,Dani Ceballos,Real Madrid,1,55,Unknown,Unknown,0,0,0,0,1,0,107,97,85.0,5,3.5,70.0,2,1,1,0,0,3,1,22,7.05,10.5,0.0,0.0
457,31,2023-12-04,La Liga,Cadiz,Unknown,Unknown,Nacho,Real Madrid,1,90,Unknown,Unknown,0,0,0,0,1,0,49,39,85.0,7,4.8999999999999995,70.0,2,4,1,0,0,2,3,104,7.31,10.5,0.0,0.0
458,32,2024-04-16,La Liga,Cadiz,Unknown,Unknown,David Alaba,Real Madrid,1,81,Unknown,Unknown,0,0,0,0,1,0,101,91,85.0,6,4.199999999999999,70.0,3,0,0,0,0,3,3,116,7.28,10.5,0.0,0.0
459,32,2024-04-16,La Liga,Cadiz,Unknown,Unknown,Ferland Mendy,Real Madrid,1,88,Unknown,Unknown,0,0,0,0,0,0,56,46,85.0,7,4.8999999999999995,70.0,2,2,3,0,0,3,4,58,7.5,10.5,0.0,0.0
460,32,2024-04-16,La Liga,Cadiz,Unknown,Unknown,Karim Benzema,Real Madrid,1,87,Unknown,Unknown,0,0,1,1,4,4,60,50,85.0,0,0.0,70.0,4,2,2,0,0,0,0,54,8.8,10.5,1.0344827586206897,1.0344827586206897
461,32,2024-04-16,La Liga,Cadiz,Unknown,Unknown,Dani Ceballos,Real Madrid,1,86,Unknown,Unknown,0,0,0,0,2,1,45,35,85.0,6,4.199999999999999,70.0,1,0,0,0,0,3,1,79,7.17,10.5,0.0,0.0
462,32,2024-04-16,La Liga,Cadiz,Unknown,Unknown,Kepa Arrizabalaga,Real Madrid,1,79,Unknown,Unknown,0,0,0,0,0,0,62,52,85.0,0,0.0,70.0,0,1,3,0,0,2,1,66,6.98,10.5,0.0,0.0
463,32,2024-04-16,La Liga,Cadiz,Unknown,Unknown,Thibaut Courtois,Real Madrid,1,10,Unknown,Unknown,0,0,0,0,0,0,33,23,85.0,2,1.4,70.0,4,0,3,0,0,2,0,31,7.23,10.5,0.0,0.0
464,32,2024-04-16,La Liga,Cadiz,Unknown,Unknown,Andriy Lunin,Real Madrid,1,83,Unknown,Unknown,0,0,0,0,0,0,46,36,85.0,2,1.4,70.0,4,1,3,0,0,0,3,89,6.79,10.5,0.0,0.0
465,32,2024-04-16,La Liga,Cadiz,Unknown,Unknown,Dani Carvajal,Real Madrid,1,56,Unknown,Unknown,0,0,0,0,0,0,31,21,85.0,7,4.8999999999999995,70.0,4,5,3,0,0,0,3,67,6.29,10.5,0.0,0.0
466,32,2024-04-16,La Liga,Cadiz,Unknown,Unknown,Toni Kroos,Real Madrid,1,79,Unknown,Unknown,0,0,0,0,5,1,107,97,85.0,5,3.5,70.0,3,1,3,0,0,1,0,78,8.23,10.5,0.0,0.0
467,32,2024-04-16,La Liga,Cadiz,Unknown,Unknown,Fran García,Real Madrid,1,39,Unknown,Unknown,0,0,0,1,1,1,101,91,85.0,6,4.199999999999999,70.0,1,1,1,0,0,0,1,118,7.53,10.5,0.0,2.3076923076923075
468,32,2024-04-16,La Liga,Cadiz,Unknown,Unknown,Éder Militão,Real Madrid,1,38,Unknown,Unknown,0,0,0,0,2,1,87,77,85.0,2,1.4,70.0,2,5,2,0,0,3,3,42,7.54,10.5,0.0,0.0
469,32,2024-04-16,La Liga,Cadiz,Unknown,Unknown,Marco Asensio,Real Madrid,1,88,Unknown,Unknown,0,0,0,0,3,0,56,46,85.0,3,2.0999999999999996,70.0,1,2,2,0,0,2,3,42,6.88,10.5,0.0,0.0
470,32,2024-04-16,La Liga,Cadiz,Unknown,Unknown,Rodrygo,Real Madrid,1,90,Unknown,Unknown,0,0,1,0,7,3,84,74,85.0,3,2.0999999999999996,70.0,1,1,2,0,0,1,1,104,7.36,10.5,1.0,0.0
471,32,2024-04-16,La Liga,Cadiz,Unknown,Unknown,Jesús Vallejo,Real Madrid,1,81,Unknown,Unknown,0,0,0,0,1,1,103,93,85.0,7,4.8999999999999995,70.0,1,2,3,0,0,2,1,49,6.07,10.5,0.0,0.0
472,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Marco Asensio,Real Madrid,1,83,Unknown,Unknown,0,0,1,1,4,0,46,36,85.0,1,0.7,70.0,2,2,0,0,0,3,4,57,9.41,10.5,1.0843373493975903,1.0843373493975903
473,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Nacho,Real Madrid,1,70,Unknown,Unknown,0,0,0,0,2,2,34,24,85.0,8,5.6,70.0,2,1,2,0,0,3,0,77,6.02,10.5,0.0,0.0
474,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Vinícius Jr.,Real Madrid,1,51,Unknown,Unknown,0,0,0,0,6,2,82,72,85.0,3,2.0999999999999996,70.0,3,2,0,0,0,2,0,43,8.63,10.5,0.0,0.0
475,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Luka Modrić,Real Madrid,1,84,Unknown,Unknown,0,0,0,0,0,0,102,92,85.0,3,2.0999999999999996,70.0,0,0,0,0,0,3,3,55,7.96,10.5,0.0,0.0
476,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Jude Bellingham,Real Madrid,1,23,Unknown,Unknown,0,0,0,0,5,0,16,6,85.0,6,4.199999999999999,70.0,0,2,2,0,0,0,1,32,8.35,10.5,0.0,0.0
477,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Toni Kroos,Real Madrid,1,76,Unknown,Unknown,0,0,0,0,4,1,108,98,85.0,2,1.4,70.0,2,2,3,0,0,3,0,64,8.48,10.5,0.0,0.0
478,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Eduardo Camavinga,Real Madrid,1,42,Unknown,Unknown,0,0,0,0,1,1,53,43,85.0,1,0.7,70.0,2,2,2,0,0,1,0,72,6.87,10.5,0.0,0.0
479,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Éder Militão,Real Madrid,1,46,Unknown,Unknown,0,0,0,0,1,0,58,48,85.0,2,1.4,70.0,4,5,2,0,0,0,4,50,7.68,10.5,0.0,0.0
480,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Jesús Vallejo,Real Madrid,1,88,Unknown,Unknown,0,0,0,0,0,0,39,29,85.0,8,5.6,70.0,3,6,0,0,0,1,2,38,6.69,10.5,0.0,0.0
481,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Karim Benzema,Real Madrid,1,27,Unknown,Unknown,0,0,0,0,5,3,28,18,85.0,1,0.7,70.0,2,0,3,0,0,0,2,115,7.59,10.5,0.0,0.0
482,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Antonio Rüdiger,Real Madrid,1,48,Unknown,Unknown,0,0,0,0,2,2,68,58,85.0,6,4.199999999999999,70.0,0,1,1,0,0,0,1,86,7.72,10.5,0.0,0.0
483,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Dani Carvajal,Real Madrid,1,81,Unknown,Unknown,0,0,0,0,0,0,44,34,85.0,2,1.4,70.0,3,5,2,0,0,1,0,115,7.82,10.5,0.0,0.0
484,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Mariano Díaz,Real Madrid,1,83,Unknown,Unknown,0,0,0,0,4,0,110,100,85.0,0,0.0,70.0,1,0,1,0,0,0,2,34,6.98,10.5,0.0,0.0
485,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Ferland Mendy,Real Madrid,1,89,Unknown,Unknown,0,0,0,0,3,1,64,54,85.0,8,5.6,70.0,0,6,3,0,0,2,4,119,7.36,10.5,0.0,0.0
486,33,2023-12-11,La Liga,Granada,Unknown,Unknown,Dani Ceballos,Real Madrid,1,10,Unknown,Unknown,0,0,0,0,5,1,41,31,85.0,1,0.7,70.0,2,2,1,0,0,3,2,77,7.51,10.5,0.0,0.0
487,34,2024-04-21,La Liga,Granada,Unknown,Unknown,Thibaut Courtois,Real Madrid,1,76,Unknown,Unknown,0,0,0,0,0,0,65,55,85.0,0,0.0,70.0,3,0,3,0,0,0,0,72,8.01,10.5,0.0,0.0
488,34,2024-04-21,La Liga,Granada,Unknown,Unknown,Aurélien Tchouaméni,Real Madrid,1,90,Unknown,Unknown,0,0,0,0,5,2,58,48,85.0,5,3.5,70.0,3,1,0,0,0,2,0,107,7.92,10.5,0.0,0.0
489,34,2024-04-21,La Liga,Granada,Unknown,Unknown,Jesús Vallejo,Real Madrid,1,88,Unknown,Unknown,0,0,0,1,0,0,49,39,85.0,3,2.0999999999999996,70.0,1,6,3,0,0,3,2,72,7.4,10.5,0.0,1.0227272727272727
490,34,2024-04-21,La Liga,Granada,Unknown,Unknown,Antonio Rüdiger,Real Madrid,1,84,Unknown,Unknown,0,0,1,0,0,0,97,87,85.0,8,5.6,70.0,2,1,2,0,0,3,4,100,8.41,10.5,1.0714285714285714,0.0
491,34,2024-04-21,La Liga,Granada,Unknown,Unknown,Éder Militão,Real Madrid,1,82,Unknown,Unknown,0,0,0,0,0,0,71,61,85.0,2,1.4,70.0,4,6,2,0,0,2,2,69,6.54,10.5,0.0,0.0
492,34,2024-04-21,La Liga,Granada,Unknown,Unknown,Nacho,Real Madrid,1,82,Unknown,Unknown,0,0,0,0,2,0,96,86,85.0,6,4.199999999999999,70.0,0,6,3,0,0,1,3,50,7.75,10.5,0.0,0.0
493,34,2024-04-21,La Liga,Granada,Unknown,Unknown,Ferland Mendy,Real Madrid,1,73,Unknown,Unknown,0,0,1,0,3,1,43,33,85.0,7,4.8999999999999995,70.0,3,4,0,0,0,0,3,118,7.63,10.5,1.2328767123287672,0.0
494,34,2024-04-21,La Liga,Granada,Unknown,Unknown,Vinícius Jr.,Real Madrid,1,10,Unknown,Unknown,0,0,0,0,4,1,43,33,85.0,1,0.7,70.0,2,2,0,0,0,2,3,94,8.92,10.5,0.0,0.0
495,34,2024-04-21,La Liga,Granada,Unknown,Unknown,Andriy Lunin,Real Madrid,1,10,Unknown,Unknown,0,0,0,0,0,0,50,40,85.0,0,0.0,70.0,0,0,1,0,0,3,0,28,7.21,10.5,0.0,0.0
496,34,2024-04-21,La Liga,Granada,Unknown,Unknown,Kepa Arrizabalaga,Real Madrid,1,82,Unknown,Unknown,0,0,0,0,0,0,95,85,85.0,0,0.0,70.0,0,2,3,0,0,2,1,113,7.1,10.5,0.0,0.0
497,34,2024-04-21,La Liga,Granada,Unknown,Unknown,Jude Bellingham,Real Madrid,1,76,Unknown,Unknown,0,0,0,0,2,0,98,88,85.0,4,2.8,70.0,3,1,2,0,0,1,1,83,7.36,10.5,0.0,0.0
498,34,2024-04-21,La Liga,Granada,Unknown,Unknown,Karim Benzema,Real Madrid,1,87,Unknown,Unknown,0,0,0,0,1,1,43,33,85.0,2,1.4,70.0,2,0,3,0,0,0,2,89,7.15,10.5,0.0,0.0
499,34,2024-04-21,La Liga,Granada,Unknown,Unknown,Rodrygo,Real Madrid,1,83,Unknown,Unknown,0,0,0,0,7,3,41,31,85.0,2,1.4,70.0,2,2,0,0,0,2,1,87,7.11,10.5,0.0,0.0
500,35,2023-12-16,La Liga,Almería,Unknown,Unknown,Vinícius Jr.,Real Madrid,1,71,Unknown,Unknown,0,0,0,0,2,2,74,64,85.0,0,0.0,70.0,4,2,0,0,0,2,4,111,7.29,10.5,0.0,0.0
501,35,2023-12-16,La Liga,Almería,Unknown,Unknown,Éder Militão,Real Madrid,1,53,Unknown,Unknown,0,0,0,0,1,1,44,34,85.0,4,2.8,70.0,2,1,0,0,0,1,4,60,7.48,10.5,0.0,0.0
502,35,2023-12-16,La Liga,Almería,Unknown,Unknown,Dani Carvajal,Real Madrid,1,75,Unknown,Unknown,0,0,0,0,3,2,64,54,85.0,7,4.8999999999999995,70.0,1,4,0,0,0,2,2,102,6.15,10.5,0.0,0.0
503,35,2023-12-16,La Liga,Almería,Unknown,Unknown,Rodrygo,Real Madrid,1,10,Unknown,Unknown,0,0,1,0,4,2,41,31,85.0,1,0.7,70.0,4,1,3,0,0,2,3,99,9.03,10.5,9.0,0.0
504,35,2023-12-16,La Liga,Almería,Unknown,Unknown,Dani Ceballos,Real Madrid,1,75,Unknown,Unknown,0,0,0,0,5,0,59,49,85.0,2,1.4,70.0,2,1,3,0,0,2,2,85,6.71,10.5,0.0,0.0
505,35,2023-12-16,La Liga,Almería,Unknown,Unknown,Thibaut Courtois,Real Madrid,1,32,Unknown,Unknown,0,0,0,0,0,0,93,83,85.0,0,0.0,70.0,4,1,3,0,0,1,2,34,6.91,10.5,0.0,0.0
506,35,2023-12-16,La Liga,Almería,Unknown,Unknown,Andriy Lunin,Real Madrid,1,90,Unknown,Unknown,0,0,0,0,0,0,82,72,85.0,2,1.4,70.0,4,1,1,0,0,1,1,75,6.63,10.5,0.0,0.0
507,35,2023-12-16,La Liga,Almería,Unknown,Unknown,Eduardo Camavinga,Real Madrid,1,89,Unknown,Unknown,0,0,0,0,5,0,72,62,85.0,4,2.8,70.0,0,0,2,0,0,3,2,103,6.73,10.5,0.0,0.0
508,35,2023-12-16,La Liga,Almería,Unknown,Unknown,Kepa Arrizabalaga,Real Madrid,1,76,Unknown,Unknown,0,0,0,0,0,0,46,36,85.0,0,0.0,70.0,4,2,2,0,0,3,1,55,7.12,10.5,0.0,0.0
509,35,2023-12-16,La Liga,Almería,Unknown,Unknown,Ferland Mendy,Real Madrid,1,45,Unknown,Unknown,0,0,0,0,2,2,86,76,85.0,4,2.8,70.0,0,4,3,0,0,3,2,91,6.38,10.5,0.0,0.0
510,35,2023-12-16,La Liga,Almería,Unknown,Unknown,Nacho,Real Madrid,1,42,Unknown,Unknown,0,0,0,1,2,1,55,45,85.0,4,2.8,70.0,2,5,1,0,0,3,3,112,7.8,10.5,0.0,2.142857142857143
511,35,2023-12-16,La Liga,Almería,Unknown,Unknown,David Alaba,Real Madrid,1,84,Unknown,Unknown,0,0,0,1,0,0,96,86,85.0,2,1.4,70.0,0,2,2,0,0,2,2,59,7.24,10.5,0.0,1.0714285714285714
512,35,2023-12-16,La Liga,Almería,Unknown,Unknown,Federico Valverde,Real Madrid,1,88,Unknown,Unknown,0,0,0,1,1,1,77,67,85.0,4,2.8,70.0,1,2,3,0,0,1,3,105,6.72,10.5,0.0,1.0227272727272727
513,35,2023-12-16,La Liga,Almería,Unknown,Unknown,Fran García,Real Madrid,1,58,Unknown,Unknown,0,0,0,0,0,0,41,31,85.0,8,5.6,70.0,1,0,2,0,0,2,1,89,6.43,10.5,0.0,0.0
514,35,2023-12-16,La Liga,Almería,Unknown,Unknown,Eden Hazard,Real Madrid,1,89,Unknown,Unknown,0,0,0,0,2,0,98,88,85.0,3,2.0999999999999996,70.0,1,1,0,0,0,0,0,106,6.84,10.5,0.0,0.0
515,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Andriy Lunin,Real Madrid,1,89,Unknown,Unknown,0,0,0,0,0,0,51,41,85.0,2,1.4,70.0,3,2,3,0,0,0,4,53,8.11,10.5,0.0,0.0
516,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Toni Kroos,Real Madrid,1,78,Unknown,Unknown,0,0,0,0,4,3,46,36,85.0,5,3.5,70.0,4,0,2,0,0,3,4,28,6.45,10.5,0.0,0.0
517,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Jesús Vallejo,Real Madrid,1,84,Unknown,Unknown,0,0,0,0,2,2,45,35,85.0,3,2.0999999999999996,70.0,3,3,1,0,0,1,3,112,7.96,10.5,0.0,0.0
518,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Nacho,Real Madrid,1,79,Unknown,Unknown,0,0,0,0,1,0,53,43,85.0,2,1.4,70.0,4,2,2,0,0,0,1,70,6.47,10.5,0.0,0.0
519,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Dani Carvajal,Real Madrid,1,44,Unknown,Unknown,0,0,0,0,0,0,108,98,85.0,6,4.199999999999999,70.0,2,3,1,0,0,3,3,52,6.3,10.5,0.0,0.0
520,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Eduardo Camavinga,Real Madrid,1,25,Unknown,Unknown,0,0,0,0,3,3,28,18,85.0,4,2.8,70.0,4,0,2,0,0,2,1,74,8.24,10.5,0.0,0.0
521,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Luka Modrić,Real Madrid,1,35,Unknown,Unknown,0,0,0,0,1,0,80,70,85.0,3,2.0999999999999996,70.0,3,2,0,0,0,1,0,103,6.72,10.5,0.0,0.0
522,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Vinícius Jr.,Real Madrid,1,36,Unknown,Unknown,0,0,0,0,2,0,51,41,85.0,2,1.4,70.0,3,2,0,0,0,2,3,82,8.18,10.5,0.0,0.0
523,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Antonio Rüdiger,Real Madrid,1,77,Unknown,Unknown,0,0,0,0,3,2,42,32,85.0,3,2.0999999999999996,70.0,4,3,0,0,0,0,1,62,7.18,10.5,0.0,0.0
524,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Jude Bellingham,Real Madrid,1,87,Unknown,Unknown,0,0,0,0,3,1,52,42,85.0,4,2.8,70.0,4,2,3,0,0,3,0,28,7.96,10.5,0.0,0.0
525,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Marco Asensio,Real Madrid,1,82,Unknown,Unknown,0,0,0,0,2,0,56,46,85.0,0,0.0,70.0,1,1,0,0,0,0,4,59,6.27,10.5,0.0,0.0
526,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Federico Valverde,Real Madrid,1,32,Unknown,Unknown,0,0,0,0,4,1,57,47,85.0,5,3.5,70.0,4,0,2,0,0,1,2,101,6.44,10.5,0.0,0.0
527,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Éder Militão,Real Madrid,1,82,Unknown,Unknown,0,0,0,0,3,1,73,63,85.0,6,4.199999999999999,70.0,3,3,2,0,0,3,0,112,6.13,10.5,0.0,0.0
528,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Fran García,Real Madrid,1,87,Unknown,Unknown,0,0,0,0,0,0,33,23,85.0,2,1.4,70.0,0,1,2,0,0,1,1,51,7.87,10.5,0.0,0.0
529,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Kepa Arrizabalaga,Real Madrid,1,80,Unknown,Unknown,0,0,0,0,0,0,49,39,85.0,0,0.0,70.0,4,2,0,0,0,2,1,71,7.78,10.5,0.0,0.0
530,36,2024-04-30,La Liga,Almería,Unknown,Unknown,Dani Ceballos,Real Madrid,1,90,Unknown,Unknown,0,0,0,0,4,0,54,44,85.0,4,2.8,70.0,1,1,0,0,0,0,2,81,7.3,10.5,0.0,0.0
531,36,2024-04-30,La Liga,Almería,Unknown,Unknown,David Alaba,Real Madrid,1,34,Unknown,Unknown,0,0,0,0,0,0,36,26,85.0,4,2.8,70.0,1,3,1,0,0,3,1,120,7.29,10.5,0.0,0.0
532,37,2023-12-26,La Liga,Alavés,Unknown,Unknown,Eden Hazard,Real Madrid,1,76,Unknown,Unknown,0,0,0,0,7,2,97,87,85.0,2,1.4,70.0,3,0,0,0,0,1,4,53,6.61,10.5,0.0,0.0
533,37,2023-12-26,La Liga,Alavés,Unknown,Unknown,Andriy Lunin,Real Madrid,1,69,Unknown,Unknown,0,0,0,0,0,0,53,43,85.0,2,1.4,70.0,4,2,2,0,0,3,4,101,7.43,10.5,0.0,0.0
534,37,2023-12-26,La Liga,Alavés,Unknown,Unknown,Dani Ceballos,Real Madrid,1,87,Unknown,Unknown,0,0,0,0,0,0,70,60,85.0,5,3.5,70.0,1,2,0,0,0,2,4,66,8.44,10.5,0.0,0.0
535,37,2023-12-26,La Liga,Alavés,Unknown,Unknown,Luka Modrić,Real Madrid,1,89,Unknown,Unknown,0,0,0,1,3,3,105,95,85.0,6,4.199999999999999,70.0,1,2,3,0,0,2,0,23,8.77,10.5,0.0,1.0112359550561798
536,37,2023-12-26,La Liga,Alavés,Unknown,Unknown,Aurélien Tchouaméni,Real Madrid,1,88,Unknown,Unknown,0,0,0,0,3,1,31,21,85.0,3,2.0999999999999996,70.0,0,2,3,0,0,2,2,24,7.24,10.5,0.0,0.0
537,37,2023-12-26,La Liga,Alavés,Unknown,Unknown,Nacho,Real Madrid,1,47,Unknown,Unknown,0,0,0,0,2,1,96,86,85.0,6,4.199999999999999,70.0,0,2,3,0,0,0,1,25,7.43,10.5,0.0,0.0
538,37,2023-12-26,La Liga,Alavés,Unknown,Unknown,Ferland Mendy,Real Madrid,1,89,Unknown,Unknown,0,0,0,0,2,2,61,51,85.0,6,4.199999999999999,70.0,4,0,0,0,0,3,3,38,7.53,10.5,0.0,0.0
539,37,2023-12-26,La Liga,Alavés,Unknown,Unknown,Karim Benzema,Real Madrid,1,81,Unknown,Unknown,0,0,0,0,2,2,63,53,85.0,0,0.0,70.0,4,2,0,0,0,1,3,39,7.71,10.5,0.0,0.0
540,37,2023-12-26,La Liga,Alavés,Unknown,Unknown,Dani Carvajal,Real Madrid,1,30,Unknown,Unknown,0,0,0,0,2,0,27,17,85.0,7,4.8999999999999995,70.0,3,4,3,0,0,3,4,57,6.86,10.5,0.0,0.0
541,37,2023-12-26,La Liga,Alavés,Unknown,Unknown,David Alaba,Real Madrid,1,84,Unknown,Unknown,0,0,0,0,3,2,34,24,85.0,3,2.0999999999999996,70.0,1,4,0,0,0,2,3,73,6.45,10.5,0.0,0.0
542,37,2023-12-26,La Liga,Alavés,Unknown,Unknown,Éder Militão,Real Madrid,1,46,Unknown,Unknown,0,0,0,0,0,0,61,51,85.0,4,2.8,70.0,2,2,3,0,0,0,3,97,6.6,10.5,0.0,0.0
543,37,2023-12-26,La Liga,Alavés,Unknown,Unknown,Fran García,Real Madrid,1,88,Unknown,Unknown,0,0,0,0,2,2,94,84,85.0,4,2.8,70.0,1,3,1,0,0,3,4,114,7.15,10.5,0.0,0.0
544,38,2024-05-05,La Liga,Alavés,Unknown,Unknown,Éder Militão,Real Madrid,1,87,Unknown,Unknown,0,0,0,0,0,0,93,83,85.0,3,2.0999999999999996,70.0,1,0,1,0,0,2,1,23,6.5,10.5,0.0,0.0
