Date,Competition,Opponent,Player,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,Expected xG,Expected npxG,Expected xAG,SCA,GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Season,Position_Group,Take-Ons Succ%,Performance_Score
2023-09-17,La Liga,Real Sociedad,Joselu,ESP,FW,33,61,1,0,0,0,4,2,0,0,21,0,0,0,0.9,0.9,0.0,2,0,10,16,62.5,1,16,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,16,62.5,161,20,7,11,63.6,2,4,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,2023-24,Forward,100.0,16.393442622950822
2023-09-17,La Liga,Real Sociedad,Eduardo Camavinga,FRA,LM,20,29,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,1,0,12,12,100.0,1,12,1,0,0,1,0,1,0,0,1,2,1,0,0,0,0,2,0,0,12,12,100.0,184,47,6,6,100.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,1,2023-24,Midfield,0.0,22.27586206896552
2023-09-17,La Liga,Real Sociedad,Jude Bellingham,ENG,"AM,FW",20,90,0,0,0,0,2,2,0,0,51,1,0,1,0.3,0.3,0.1,6,0,34,41,82.9,6,40,3,5,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,34,41,82.9,525,172,20,24,83.3,10,11,90.9,4,4,100.0,0,0.1,0.1,2,6,2,0,6,2023-24,,40.0,0.0
2023-09-17,La Liga,Real Sociedad,Toni Kroos,GER,"LM,DM",33,90,0,0,0,0,1,0,0,0,91,0,0,1,0.1,0.1,0.1,3,0,74,84,88.1,7,67,1,1,0,0,0,0,0,0,0,2,2,1,1,0,0,3,0,0,74,84,88.1,1489,461,31,31,100.0,28,32,87.5,14,19,73.7,0,0.1,0.2,2,12,0,0,7,2023-24,,0.0,0.0
2023-09-17,La Liga,Real Sociedad,Federico Valverde,URU,RM,25,86,1,0,0,0,3,1,0,0,64,3,0,1,0.2,0.2,0.0,4,0,40,50,80.0,9,47,3,2,1,3,2,1,1,1,2,3,1,1,1,0,0,5,2,0,40,50,80.0,681,204,24,28,85.7,11,16,68.8,4,5,80.0,0,0.0,0.0,1,9,2,0,9,2023-24,Midfield,50.0,20.476744186046513
2023-09-17,La Liga,Real Sociedad,Lucas Vázquez,ESP,RM,32,4,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,,0,0,,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2023-24,Midfield,0.0,0.0
2023-09-17,La Liga,Real Sociedad,Aurélien Tchouaméni,FRA,DM,23,61,0,0,0,0,1,0,1,0,42,1,0,1,0.0,0.0,0.1,2,1,34,35,97.1,4,33,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0,34,35,97.1,569,145,18,18,100.0,15,15,100.0,1,1,100.0,0,0.1,0.2,1,5,1,1,4,2023-24,Midfield,0.0,23.02655737704918
2023-09-17,La Liga,Real Sociedad,Luka Modrić,CRO,AM,38,29,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,2,0,13,13,100.0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,100.0,168,64,10,10,100.0,3,3,100.0,0,0,0.0,0,0.0,0.0,0,1,1,0,2,2023-24,Midfield,0.0,23.413793103448278
2023-09-17,La Liga,Real Sociedad,Fran Garcia,ESP,LB,24,73,0,0,0,0,0,0,1,0,56,1,0,0,0.0,0.0,0.4,4,2,41,47,87.2,2,42,2,2,1,1,0,0,1,0,1,2,1,0,0,0,0,4,1,0,41,47,87.2,728,130,18,21,85.7,20,21,95.2,2,2,100.0,0,0.4,0.2,2,3,1,1,2,2023-24,Defense,50.0,13.833424657534247
2023-09-17,La Liga,Real Sociedad,Nacho,ESP,LB,33,17,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,2,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,3,4,75.0,47,44,1,2,50.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,2023-24,Defense,0.0,12.720588235294118
2023-09-17,La Liga,Real Sociedad,David Alaba,AUT,CB,31,90,0,0,0,0,0,0,1,0,67,2,0,0,0.0,0.0,0.0,0,0,60,64,93.8,4,54,1,0,0,2,0,1,1,0,1,1,0,0,0,0,0,3,0,0,60,64,93.8,1098,427,29,30,96.7,24,25,96.0,7,8,87.5,0,0.0,0.0,0,4,0,0,4,2023-24,Defense,0.0,14.625555555555554
2023-09-17,La Liga,Real Sociedad,Antonio Rüdiger,GER,CB,30,90,0,0,0,0,1,0,0,0,62,0,0,0,0.1,0.1,0.0,0,0,44,54,81.5,3,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,44,54,81.5,782,215,15,16,93.8,28,31,90.3,1,7,14.3,0,0.0,0.0,0,3,1,1,3,2023-24,Defense,0.0,14.225
2023-09-17,La Liga,Real Sociedad,Dani Carvajal,ESP,RB,31,90,0,0,0,0,1,1,0,0,82,4,0,2,0.0,0.0,0.7,4,0,54,64,84.4,4,46,2,5,3,4,2,4,0,0,3,5,2,2,0,2,0,4,4,0,54,64,84.4,987,172,22,27,81.5,25,25,100.0,5,8,62.5,0,0.7,0.9,2,1,2,0,4,2023-24,Defense,60.0,19.104444444444443
2023-09-17,La Liga,Real Sociedad,Kepa Arrizabalaga,ESP,GK,28,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,32,42,76.2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,42,76.2,844,604,6,6,100.0,16,16,100.0,10,20,50.0,0,0.0,0.0,0,1,0,0,0,2023-24,Goalkeeper,0.0,65.72
2023-09-20,Champions League,Union Berlin,Rodrygo,BRA,FW,22,90,0,0,0,0,5,2,0,0,60,0,0,1,1.0,1.0,0.2,9,0,42,48,87.5,1,50,6,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,42,48,87.5,550,111,31,32,96.9,10,13,76.9,1,2,50.0,0,0.2,0.3,3,3,3,2,1,2023-24,Forward,75.0,10.11111111111111
2023-09-20,Champions League,Union Berlin,Joselu,ESP,FW,33,90,0,0,0,0,11,3,0,0,36,0,0,0,1.2,1.2,0.1,2,0,18,22,81.8,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,81.8,236,19,9,10,90.0,8,11,72.7,0,0,0.0,0,0.1,0.0,2,1,1,0,1,2023-24,Forward,0.0,3.611111111111111
2023-09-20,Champions League,Union Berlin,Jude Bellingham,ENG,"AM,RM",20,90,1,0,0,0,4,1,0,0,83,0,0,0,1.1,1.1,0.3,7,0,59,68,86.8,7,74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,68,86.8,940,216,36,41,87.8,17,20,85.0,6,6,100.0,0,0.3,0.4,3,3,2,1,7,2023-24,,0.0,0.0
2023-09-20,Champions League,Union Berlin,Eduardo Camavinga,FRA,LM,20,64,0,0,0,0,1,0,0,0,93,1,0,1,0.0,0.0,0.2,5,0,79,85,92.9,9,78,1,2,1,1,0,0,0,1,1,1,0,1,0,1,0,2,0,0,79,85,92.9,1307,243,38,40,95.0,35,37,94.6,4,4,100.0,0,0.2,0.2,4,10,0,0,9,2023-24,Midfield,50.0,27.095625000000002
2023-09-20,Champions League,Union Berlin,Toni Kroos,GER,LM,33,26,0,0,0,0,0,0,0,0,51,0,0,0,0.0,0.0,0.2,4,0,46,50,92.0,10,43,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,46,50,92.0,969,338,19,19,100.0,16,17,94.1,11,13,84.6,0,0.2,0.1,3,11,1,0,10,2023-24,Midfield,0.0,35.13076923076924
2023-09-20,Champions League,Union Berlin,Aurélien Tchouaméni,FRA,CM,23,64,0,0,0,0,2,0,1,0,87,3,0,0,0.1,0.1,0.0,4,0,77,82,93.9,11,76,3,0,0,3,2,1,2,0,1,1,0,0,0,0,0,4,1,0,77,82,93.9,1398,384,28,28,100.0,45,47,95.7,3,5,60.0,0,0.0,0.1,1,13,0,0,11,2023-24,Midfield,0.0,26.920625
2023-09-20,Champions League,Union Berlin,Federico Valverde,URU,CM,25,26,0,0,0,0,2,0,0,0,30,0,0,0,0.1,0.1,0.0,4,1,26,27,96.3,7,28,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,27,96.3,452,102,12,13,92.3,12,12,100.0,2,2,100.0,0,0.0,0.0,0,4,0,0,7,2023-24,Midfield,100.0,29.298461538461545
2023-09-20,Champions League,Union Berlin,Luka Modrić,CRO,RM,38,79,0,0,0,0,2,1,0,0,92,1,0,0,0.1,0.1,0.2,12,0,73,88,83.0,16,71,5,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,73,88,83.0,1189,404,36,38,94.7,25,30,83.3,7,12,58.3,0,0.2,0.4,5,8,7,0,16,2023-24,Midfield,0.0,26.46075949367089
2023-09-20,Champions League,Union Berlin,Brahim Díaz,MAR,"RM,AM",24,11,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.5,0,0,4,7,57.1,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,57.1,45,6,3,3,100.0,1,2,50.0,0,1,0.0,0,0.5,0.1,1,0,0,0,0,2023-24,,0.0,0.0
2023-09-20,Champions League,Union Berlin,David Alaba,AUT,"LB,CB",31,90,0,0,0,0,2,0,0,0,97,0,0,0,0.0,0.0,0.2,2,0,76,88,86.4,4,76,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,76,88,86.4,1089,254,51,52,98.1,22,27,81.5,3,8,37.5,0,0.2,0.2,1,8,2,1,4,2023-24,,25.0,0.0
2023-09-20,Champions League,Union Berlin,Nacho,ESP,CB,33,72,0,0,0,0,1,0,0,0,91,0,0,0,0.0,0.0,0.0,0,0,80,85,94.1,4,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,80,85,94.1,1346,499,34,35,97.1,45,47,95.7,1,2,50.0,0,0.0,0.0,0,4,0,0,4,2023-24,Defense,0.0,14.948333333333332
2023-09-20,Champions League,Union Berlin,Fran Garcia,ESP,LB,24,18,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,14,16,87.5,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,16,87.5,256,51,5,5,100.0,8,8,100.0,1,1,100.0,0,0.0,0.0,0,2,1,0,1,2023-24,Defense,0.0,14.791666666666666
2023-09-20,Champions League,Union Berlin,Antonio Rüdiger,GER,CB,30,90,0,0,0,0,1,0,0,0,90,0,0,1,0.2,0.2,0.0,2,0,75,84,89.3,6,66,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,75,84,89.3,1426,596,25,27,92.6,41,45,91.1,9,11,81.8,0,0.0,0.0,0,7,0,0,6,2023-24,Defense,0.0,16.395
2023-09-20,Champions League,Union Berlin,Lucas Vázquez,ESP,RB,32,90,0,0,0,0,1,0,0,0,105,1,0,1,0.1,0.1,0.9,10,0,85,98,86.7,5,83,4,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,85,98,86.7,1317,315,42,44,95.5,34,37,91.9,6,9,66.7,0,0.9,1.2,6,6,4,2,5,2023-24,Defense,0.0,15.282777777777778
2023-09-20,Champions League,Union Berlin,Kepa Arrizabalaga,ESP,GK,28,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,1,0,32,33,97.0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,97.0,746,513,7,7,100.0,19,19,100.0,6,7,85.7,0,0.0,0.0,0,0,0,0,0,2023-24,Goalkeeper,0.0,92.47999999999999
2023-09-24,La Liga,Atletico Madrid,Jude Bellingham,ENG,"AM,FW",20,90,0,0,0,0,1,0,1,0,64,2,0,1,0.1,0.1,0.0,2,0,47,54,87.0,8,41,2,10,7,2,1,0,2,0,0,0,0,1,0,1,0,2,1,0,47,54,87.0,674,125,30,33,90.9,14,14,100.0,2,3,66.7,0,0.0,0.1,1,2,3,0,8,2023-24,,70.0,0.0
2023-09-24,La Liga,Atletico Madrid,Rodrygo,BRA,FW,22,90,0,0,0,0,4,0,0,0,63,1,0,0,0.2,0.2,0.2,5,0,37,42,88.1,3,44,2,10,3,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,37,42,88.1,448,93,27,28,96.4,6,7,85.7,2,3,66.7,0,0.2,0.2,3,0,2,0,3,2023-24,Forward,30.0,3.5555555555555554
2023-09-24,La Liga,Atletico Madrid,Luka Modrić,CRO,AM,38,45,0,0,0,0,1,0,1,0,35,0,0,0,0.0,0.0,0.0,0,0,27,31,87.1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,31,87.1,489,105,14,14,100.0,9,11,81.8,4,5,80.0,0,0.0,0.0,0,4,0,0,5,2023-24,Midfield,0.0,21.708888888888886
2023-09-24,La Liga,Atletico Madrid,Joselu,ESP,FW,33,45,0,0,0,0,1,0,0,0,17,0,0,0,0.1,0.1,0.1,2,0,10,13,76.9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,13,76.9,117,23,7,7,100.0,2,4,50.0,0,0,0.0,0,0.1,0.3,2,0,0,0,1,2023-24,Forward,0.0,0.4444444444444444
2023-09-24,La Liga,Atletico Madrid,Toni Kroos,GER,LM,33,69,1,0,0,0,4,3,0,0,92,1,0,2,0.1,0.1,0.2,3,0,80,82,97.6,15,66,1,0,0,1,0,0,1,0,1,2,1,2,0,2,0,1,0,0,80,82,97.6,1464,395,34,34,100.0,34,34,100.0,12,13,92.3,0,0.2,0.7,2,14,0,0,15,2023-24,Midfield,0.0,28.302608695652175
2023-09-24,La Liga,Atletico Madrid,Brahim Díaz,MAR,LM,24,21,0,0,0,0,1,1,0,0,15,0,0,0,0.0,0.0,0.0,1,0,8,11,72.7,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,72.7,147,31,4,5,80.0,3,4,75.0,1,2,50.0,0,0.0,0.1,0,0,1,1,0,2023-24,Midfield,0.0,16.587619047619047
2023-09-24,La Liga,Atletico Madrid,Federico Valverde,URU,RM,25,90,0,0,0,0,2,1,0,0,92,1,0,0,0.1,0.1,0.1,6,0,70,81,86.4,12,62,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,70,81,86.4,937,299,42,45,93.3,23,26,88.5,1,4,25.0,0,0.1,0.4,3,10,6,0,12,2023-24,Midfield,0.0,23.813333333333336
2023-09-24,La Liga,Atletico Madrid,Eduardo Camavinga,FRA,DM,20,56,0,0,0,0,1,0,0,0,63,2,0,2,0.0,0.0,0.0,6,1,49,54,90.7,10,40,2,1,0,2,2,1,1,0,1,1,0,2,0,2,0,3,1,0,49,54,90.7,812,194,21,23,91.3,21,22,95.5,4,4,100.0,0,0.0,0.0,2,6,0,0,10,2023-24,Midfield,0.0,26.211428571428574
2023-09-24,La Liga,Atletico Madrid,Aurélien Tchouaméni,FRA,DM,23,34,0,0,0,0,2,0,0,0,39,2,0,1,0.2,0.2,0.0,1,0,26,31,83.9,4,23,4,1,1,2,0,1,1,0,0,0,0,1,1,0,0,3,0,0,26,31,83.9,435,119,14,16,87.5,8,10,80.0,3,4,75.0,0,0.0,0.0,0,4,0,0,4,2023-24,Midfield,100.0,22.16235294117647
2023-09-24,La Liga,Atletico Madrid,Fran Garcia,ESP,LB,24,56,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,1,0,32,37,86.5,1,24,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,3,0,32,37,86.5,456,44,22,23,95.7,9,10,90.0,1,3,33.3,0,0.0,0.0,0,1,0,0,1,2023-24,Defense,0.0,14.582142857142857
2023-09-24,La Liga,Atletico Madrid,Ferland Mendy,FRA,LB,28,34,0,0,0,0,0,0,1,0,30,0,0,0,0.0,0.0,0.0,1,0,22,25,88.0,2,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,22,25,88.0,285,116,12,12,100.0,7,8,87.5,1,1,100.0,0,0.0,0.0,0,2,0,0,2,2023-24,Defense,0.0,14.08235294117647
2023-09-24,La Liga,Atletico Madrid,David Alaba,AUT,CB,31,90,0,0,0,0,1,0,0,0,81,0,0,1,0.0,0.0,0.1,3,0,68,75,90.7,6,48,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,68,75,90.7,923,361,45,45,100.0,16,20,80.0,5,7,71.4,0,0.1,0.2,2,5,1,0,6,2023-24,Defense,0.0,16.27166666666667
2023-09-24,La Liga,Atletico Madrid,Antonio Rüdiger,GER,CB,30,90,0,0,0,0,2,0,0,0,45,1,0,0,0.0,0.0,0.0,0,0,40,41,97.6,2,33,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,40,41,97.6,863,341,14,14,100.0,20,20,100.0,6,7,85.7,0,0.0,0.1,0,4,2,0,2,2023-24,Defense,0.0,14.917777777777777
2023-09-24,La Liga,Atletico Madrid,Lucas Vázquez,ESP,RB,32,56,0,0,0,0,0,0,0,0,49,1,0,0,0.0,0.0,0.0,4,1,34,40,85.0,1,33,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,34,40,85.0,498,77,17,20,85.0,14,16,87.5,1,2,50.0,0,0.0,0.0,0,0,0,0,1,2023-24,Defense,0.0,14.267857142857142
2023-09-24,La Liga,Atletico Madrid,Nacho,ESP,RB,33,34,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.0,0,0,15,16,93.8,3,12,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,0,0,15,16,93.8,201,64,10,11,90.9,5,5,100.0,0,0,0.0,0,0.0,0.0,0,1,1,0,3,2023-24,Defense,0.0,19.364117647058823
2023-09-24,La Liga,Atletico Madrid,Kepa Arrizabalaga,ESP,GK,28,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,19,21,90.5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,21,90.5,426,344,5,5,100.0,11,11,100.0,3,5,60.0,0,0.0,0.0,0,0,0,0,0,2023-24,Goalkeeper,0.0,78.3
2023-09-27,La Liga,Las Palmas,Rodrygo,BRA,FW,22,90,0,0,0,0,3,1,0,0,42,1,0,0,0.2,0.2,0.2,7,1,26,30,86.7,5,29,6,3,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,26,30,86.7,311,30,15,15,100.0,8,11,72.7,0,0,0.0,0,0.2,0.3,3,1,1,0,5,2023-24,Forward,33.33333333333333,4.166666666666666
2023-09-27,La Liga,Las Palmas,Joselu,ESP,FW,33,56,1,0,0,0,7,5,0,0,31,0,0,0,0.9,0.9,0.3,4,0,15,23,65.2,4,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,65.2,278,76,8,11,72.7,5,7,71.4,2,2,100.0,0,0.3,0.3,2,2,0,0,4,2023-24,Forward,0.0,8.839285714285714
2023-09-27,La Liga,Las Palmas,Vinicius Júnior,BRA,FW,23,34,0,0,0,0,1,0,0,0,17,0,0,0,0.1,0.1,0.0,1,0,6,10,60.0,0,14,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,60.0,90,0,4,5,80.0,0,1,0.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,2023-24,Forward,33.33333333333333,3.92156862745098
2023-09-27,La Liga,Las Palmas,Brahim Díaz,MAR,AM,24,56,1,0,0,0,2,2,0,0,36,0,0,1,0.2,0.2,0.0,3,0,19,26,73.1,0,24,2,4,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,19,26,73.1,310,96,11,11,100.0,4,4,100.0,3,8,37.5,0,0.0,0.5,1,1,0,0,0,2023-24,Midfield,25.0,16.81642857142857
2023-09-27,La Liga,Las Palmas,Dani Ceballos,ESP,AM,27,34,0,0,0,0,0,0,0,0,40,1,0,1,0.0,0.0,0.0,0,0,35,36,97.2,5,28,2,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,35,36,97.2,478,133,26,26,100.0,6,7,85.7,2,2,100.0,0,0.0,0.0,0,3,0,0,5,2023-24,Midfield,0.0,25.55764705882353
2023-09-27,La Liga,Las Palmas,Eduardo Camavinga,FRA,LM,20,76,0,0,0,0,0,0,0,0,63,3,0,0,0.0,0.0,0.1,5,1,41,51,80.4,8,37,2,5,4,3,2,1,2,0,1,2,1,0,0,0,0,6,1,0,41,51,80.4,667,176,19,21,90.5,18,19,94.7,3,6,50.0,0,0.1,0.0,2,3,1,0,8,2023-24,Midfield,80.0,21.25105263157895
2023-09-27,La Liga,Las Palmas,Toni Kroos,GER,LM,33,14,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,18,18,100.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,100.0,306,108,12,12,100.0,4,4,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1,2023-24,Midfield,0.0,25.285714285714285
2023-09-27,La Liga,Las Palmas,Aurélien Tchouaméni,FRA,CM,23,90,0,0,0,0,3,0,0,0,73,1,0,0,0.1,0.1,0.0,0,0,56,64,87.5,3,59,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,56,64,87.5,819,267,31,32,96.9,25,26,96.2,0,4,0.0,0,0.0,0.1,0,8,1,0,3,2023-24,Midfield,0.0,20.3
2023-09-27,La Liga,Las Palmas,Federico Valverde,URU,RM,25,90,0,0,0,0,0,0,0,0,75,1,0,1,0.0,0.0,0.4,9,0,54,63,85.7,9,62,7,4,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,54,63,85.7,783,266,33,35,94.3,18,21,85.7,3,5,60.0,0,0.4,0.3,5,8,2,0,9,2023-24,Midfield,25.0,23.073333333333334
2023-09-27,La Liga,Las Palmas,Ferland Mendy,FRA,LB,28,76,0,0,0,0,1,0,0,0,51,0,0,2,0.0,0.0,0.1,3,1,43,47,91.5,2,30,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,43,47,91.5,617,185,29,30,96.7,11,13,84.6,2,2,100.0,0,0.1,0.0,2,3,0,0,2,2023-24,Defense,0.0,18.85657894736842
2023-09-27,La Liga,Las Palmas,Fran Garcia,ESP,LB,24,14,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,8,9,88.9,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,88.9,134,35,4,4,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,2023-24,Defense,0.0,13.335
2023-09-27,La Liga,Las Palmas,David Alaba,AUT,CB,31,40,0,0,0,0,0,0,0,0,31,0,0,1,0.0,0.0,0.0,0,0,26,30,86.7,1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,26,30,86.7,506,98,9,10,90.0,15,16,93.8,2,4,50.0,0,0.0,0.0,0,1,0,0,1,2023-24,Defense,0.0,17.505000000000003
2023-09-27,La Liga,Las Palmas,Lucas Vázquez,ESP,RB,32,50,0,0,0,0,0,0,0,0,38,0,0,2,0.0,0.0,0.2,2,1,28,34,82.4,1,21,0,2,1,0,0,0,0,0,0,1,1,2,0,2,0,0,1,0,28,34,82.4,365,94,21,21,100.0,6,9,66.7,0,3,0.0,0,0.2,0.1,1,0,1,0,1,2023-24,Defense,50.0,20.16
2023-09-27,La Liga,Las Palmas,Antonio Rüdiger,GER,CB,30,90,0,0,0,0,1,0,0,0,82,1,0,1,0.0,0.0,0.4,3,0,68,76,89.5,6,62,3,0,0,1,1,0,0,1,1,2,1,1,1,0,0,1,3,0,68,76,89.5,1301,545,22,25,88.0,42,43,97.7,3,5,60.0,0,0.4,0.1,1,6,1,0,6,2023-24,Defense,0.0,16.702777777777776
2023-09-27,La Liga,Las Palmas,Nacho,ESP,"CB,RB",33,90,0,0,0,0,3,1,0,0,79,4,0,4,0.3,0.3,0.1,2,0,59,65,90.8,2,42,2,0,0,4,2,1,3,0,2,3,1,4,3,1,0,5,0,0,59,65,90.8,976,331,32,33,97.0,25,26,96.2,2,2,100.0,0,0.1,0.1,1,3,1,1,2,2023-24,,0.0,0.0
2023-09-27,La Liga,Las Palmas,Kepa Arrizabalaga,ESP,GK,28,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,32,36,88.9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,36,88.9,643,413,11,11,100.0,19,19,100.0,2,6,33.3,0,0.0,0.0,0,0,0,0,0,2023-24,Goalkeeper,0.0,66.66
2023-09-30,La Liga,Girona,Joselu,ESP,FW,33,86,1,0,0,0,3,2,0,0,32,1,0,0,0.7,0.7,0.5,2,1,11,18,61.1,1,23,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,11,18,61.1,152,26,6,11,54.5,5,7,71.4,0,0,0.0,0,0.5,0.0,1,1,0,0,1,2023-24,Forward,50.0,9.127906976744185
2023-09-30,La Liga,Girona,Lucas Vázquez,ESP,FW,32,4,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.1,1,0,7,9,77.8,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,77.8,72,19,6,8,75.0,1,1,100.0,0,0,0.0,0,0.1,0.0,1,0,0,0,0,2023-24,Forward,100.0,10.0
2023-09-30,La Liga,Girona,Vinicius Júnior,BRA,FW,23,67,0,0,0,0,0,0,0,0,41,2,0,0,0.0,0.0,0.4,3,0,22,29,75.9,3,34,9,2,0,2,1,1,0,1,0,1,1,0,0,0,0,2,0,0,22,29,75.9,373,81,11,14,78.6,9,10,90.0,2,3,66.7,0,0.4,0.1,2,2,0,0,3,2023-24,Forward,0.0,0.0
2023-09-30,La Liga,Girona,Rodrygo,BRA,FW,22,23,0,0,0,0,1,0,0,0,12,0,0,1,0.1,0.1,0.0,1,0,6,7,85.7,1,10,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,6,7,85.7,68,7,5,5,100.0,1,2,50.0,0,0,0.0,0,0.0,0.0,0,0,1,0,1,2023-24,Forward,100.0,10.869565217391305
2023-09-30,La Liga,Girona,Jude Bellingham,ENG,AM,20,73,1,0,0,0,5,3,0,0,66,4,0,3,1.2,1.2,0.7,4,1,43,45,95.6,6,50,3,6,2,4,4,3,1,0,1,3,2,3,1,2,0,5,0,0,43,45,95.6,520,127,33,33,100.0,8,9,88.9,1,1,100.0,0,0.7,0.3,1,3,1,0,6,2023-24,Midfield,33.33333333333333,23.366575342465755
