Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int, Touches, Tkl, Blocks,Expected xG,Expected npxG,Expected xAG,SCA,GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP, 1/3,PPA,CrsPA,PrgP,Match URL
9/1/24,La Liga,Real Betis,Éder Militão,3,br BRA,CB,26-227,90,0,0,0,0,3,1,0,0,2,71,0,2,0.2,0.2,0,3,0,57,62,91.9,3,38,0,0,0,0,0,0,0,0,0,0,,0,2,1,1,2,2,2,0,57,62,91.9,1182,375,12,14,85.7,41,41,100,4,7,57.1,0,0,0,1,9,0,0,3,https://fbref.com/en/matches/f8b3c447/Real-Madrid-Real-Betis-September-1-2024-La-Liga
9/1/24,La Liga,Real Betis,Dani Carvajal,2,es ESP,RB,32-234,90,0,0,0,0,0,0,1,0,1,87,1,1,0,0,0,2,0,67,79,84.8,3,30,3,3,1,1,1,1,0,0,0,1,0,1,1,1,0,1,2,3,0,67,79,84.8,1260,161,24,26,92.3,35,43,81.4,8,8,100,0,0,0,0,4,0,0,3,https://fbref.com/en/matches/f8b3c447/Real-Madrid-Real-Betis-September-1-2024-La-Liga
9/1/24,La Liga,Real Betis,Thibaut Courtois,1,be BEL,GK,32-113,90,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,40,42,95.2,0,26,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,40,42,95.2,1050,735,3,3,100,27,28,96.4,10,11,90.9,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/f8b3c447/Real-Madrid-Real-Betis-September-1-2024-La-Liga
9/14/24,La Liga,Real Sociedad,Kylian Mbappé,9,fr FRA,FW,25-269,89,1,0,1,1,2,1,0,0,0,38,0,0,0.9,0.1,0.1,2,0,19,23,82.6,3,26,3,8,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,23,82.6,304,58,10,12,83.3,7,8,87.5,2,2,100,0,0.1,0.1,1,3,0,0,3,https://fbref.com/en/matches/50a17164/Real-Sociedad-Real-Madrid-September-14-2024-La-Liga
9/14/24,La Liga,Real Sociedad,Endrick,16,br BRA,FW,18-055,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,100,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2,100,10,4,1,1,100,0,0,,0,0,,0,0,0,0,0,1,0,1,https://fbref.com/en/matches/50a17164/Real-Sociedad-Real-Madrid-September-14-2024-La-Liga
9/14/24,La Liga,Real Sociedad,Vinicius Júnior,7,br BRA,LW,24-064,90,1,0,1,1,4,0,0,0,0,41,2,0,1,0.2,0,4,2,19,26,73.1,1,30,4,3,1,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0,19,26,73.1,344,36,8,12,66.7,5,7,71.4,3,3,100,0,0,0,0,2,1,0,1,https://fbref.com/en/matches/50a17164/Real-Sociedad-Real-Madrid-September-14-2024-La-Liga
9/14/24,La Liga,Real Sociedad,Brahim Díaz,21,ma MAR,RW,25-042,24,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,13,14,92.9,3,11,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,14,92.9,185,52,6,7,85.7,6,6,100,0,0,,0,0,0,1,1,2,0,3,https://fbref.com/en/matches/50a17164/Real-Sociedad-Real-Madrid-September-14-2024-La-Liga
9/14/24,La Liga,Real Sociedad,Rodrygo,11,br BRA,RW,23-249,66,0,0,0,0,0,0,0,0,0,26,1,1,0,0,0.1,3,0,17,20,85,4,20,4,3,0,1,1,1,0,0,0,0,,0,1,0,1,0,1,1,0,17,20,85,256,57,10,10,100,6,7,85.7,1,1,100,0,0.1,0,2,0,1,0,4,https://fbref.com/en/matches/50a17164/Real-Sociedad-Real-Madrid-September-14-2024-La-Liga
9/14/24,La Liga,Real Sociedad,Arda Güler,15,tr TUR,AM,19-202,76,0,0,0,0,2,0,0,0,1,43,0,1,0.1,0.1,0.1,2,1,34,35,97.1,5,29,0,3,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,34,35,97.1,489,140,24,24,100,7,7,100,3,3,100,0,0.1,0.1,1,5,1,0,5,https://fbref.com/en/matches/50a17164/Real-Sociedad-Real-Madrid-September-14-2024-La-Liga
9/14/24,La Liga,Real Sociedad,Lucas Vázquez,17,es ESP,AM,33-075,14,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,1,0,7,9,77.8,0,7,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,7,9,77.8,108,57,5,6,83.3,1,1,100,1,1,100,0,0,0,0,2,0,0,0,https://fbref.com/en/matches/50a17164/Real-Sociedad-Real-Madrid-September-14-2024-La-Liga
9/14/24,La Liga,Real Sociedad,Luka Modrić,10,hr CRO,DM,39-005,90,0,0,0,0,2,1,1,0,1,77,1,1,0.1,0.1,0.2,6,0,59,66,89.4,3,42,0,0,0,1,0,1,0,0,1,2,50,1,1,0,1,1,2,0,0,59,66,89.4,1104,336,23,24,95.8,29,30,96.7,7,11,63.6,0,0.2,0.3,3,6,2,0,3,https://fbref.com/en/matches/50a17164/Real-Sociedad-Real-Madrid-September-14-2024-La-Liga
9/14/24,La Liga,Real Sociedad,Federico Valverde,8,uy URU,DM,26-054,90,0,0,0,0,1,0,0,0,1,72,3,0,0,0,0,1,0,59,63,93.7,7,41,1,0,0,3,3,2,1,0,0,1,0,1,0,0,0,1,4,0,0,59,63,93.7,1108,421,20,20,100,30,32,93.8,6,7,85.7,0,0,0,0,6,0,0,7,https://fbref.com/en/matches/50a17164/Real-Sociedad-Real-Madrid-September-14-2024-La-Liga
9/14/24,La Liga,Real Sociedad,Ferland Mendy,23,fr FRA,LB,29-098,90,0,0,0,0,0,0,0,0,0,63,5,2,0,0,0,0,0,49,53,92.5,2,32,0,0,0,5,4,3,1,1,3,3,100,0,2,0,2,0,5,1,0,49,53,92.5,718,228,30,33,90.9,13,13,100,4,4,100,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/50a17164/Real-Sociedad-Real-Madrid-September-14-2024-La-Liga
9/14/24,La Liga,Real Sociedad,Antonio Rüdiger,22,de GER,CB,31-195,90,0,0,0,0,1,1,0,0,1,66,1,1,0.1,0.1,0,0,0,47,56,83.9,1,48,0,0,0,1,0,1,0,0,1,1,100,0,1,1,0,1,2,3,0,47,56,83.9,835,271,16,17,94.1,25,29,86.2,4,8,50,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/50a17164/Real-Sociedad-Real-Madrid-September-14-2024-La-Liga
9/14/24,La Liga,Real Sociedad,Éder Militão,3,br BRA,CB,26-240,90,0,0,0,0,1,1,0,0,1,80,3,2,0.1,0.1,0,0,0,53,66,80.3,2,52,0,0,0,3,3,2,1,0,2,3,66.7,1,2,2,0,1,4,4,0,53,66,80.3,1118,396,15,15,100,30,37,81.1,8,13,61.5,0,0,0,0,5,0,0,2,https://fbref.com/en/matches/50a17164/Real-Sociedad-Real-Madrid-September-14-2024-La-Liga
9/14/24,La Liga,Real Sociedad,Dani Carvajal,2,es ESP,RB,32-247,90,0,0,0,0,1,0,0,0,1,70,1,2,0.1,0.1,0.1,3,0,53,60,88.3,2,39,1,0,0,1,0,1,0,0,0,0,,0,2,1,1,1,2,3,0,53,60,88.3,810,168,27,28,96.4,24,26,92.3,1,2,50,0,0.1,0,2,2,0,0,2,https://fbref.com/en/matches/50a17164/Real-Sociedad-Real-Madrid-September-14-2024-La-Liga
9/14/24,La Liga,Real Sociedad,Thibaut Courtois,1,be BEL,GK,32-126,90,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,28,35,80,0,24,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28,35,80,595,328,11,11,100,13,13,100,4,11,36.4,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/50a17164/Real-Sociedad-Real-Madrid-September-14-2024-La-Liga
9/17/24,Champions League,Stuttgart,Kylian Mbappé,9,fr FRA,FW,25-272,90,1,0,0,0,7,4,0,0,0,28,1,0,1.3,1.3,0.1,5,0,11,15,73.3,2,22,4,2,1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,11,15,73.3,192,29,5,7,71.4,5,5,100,1,1,100,0,0.1,0.1,1,0,0,0,2,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Vinicius Júnior,7,br BRA,LW,24-067,90,0,0,0,0,2,1,0,0,1,45,2,0,0.5,0.5,0.2,5,0,21,33,63.6,3,37,9,9,3,2,1,0,2,0,0,1,0,1,0,0,0,1,3,0,0,21,33,63.6,377,66,11,13,84.6,7,9,77.8,2,6,33.3,0,0.2,0.1,3,2,1,1,3,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Rodrygo,11,br BRA,RW,23-252,74,0,1,0,0,3,0,0,0,1,40,0,2,0.3,0.3,1,8,1,25,34,73.5,3,20,5,5,5,0,0,0,0,0,0,1,0,1,2,0,2,1,1,0,0,25,34,73.5,425,127,12,13,92.3,7,10,70,4,8,50,1,1,0.6,3,3,1,1,3,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Arda Güler,15,tr TUR,"AM,RW",19-205,16,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0.1,2,0,8,9,88.9,3,6,0,0,0,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,8,9,88.9,120,40,4,4,100,4,5,80,0,0,,0,0.1,0.1,1,0,2,0,3,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Jude Bellingham,5,eng ENG,LM,21-080,79,0,0,0,0,1,0,0,0,0,35,2,1,0,0,0.2,2,0,28,30,93.3,8,24,1,1,1,2,2,1,1,0,1,2,50,1,1,0,1,0,2,0,0,28,30,93.3,463,182,15,16,93.8,10,11,90.9,3,3,100,0,0.2,0,2,6,0,0,8,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Endrick,16,br BRA,RW,18-058,11,1,0,0,0,1,1,0,0,0,9,1,0,0.1,0.1,0.4,1,0,6,7,85.7,1,4,0,0,0,1,1,1,0,0,1,1,100,0,0,0,0,0,1,0,0,6,7,85.7,106,40,2,3,66.7,0,0,,2,2,100,0,0.4,0.2,1,1,0,0,1,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Aurélien Tchouaméni,14,fr FRA,CM,24-234,69,0,0,0,0,4,1,0,0,2,47,1,1,0.2,0.2,0,3,0,33,39,84.6,2,40,0,2,1,1,1,1,0,0,1,1,100,0,1,0,1,2,3,0,0,33,39,84.6,651,198,9,10,90,20,23,87,4,5,80,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Luka Modrić,10,hr CRO,"DM,RM",39-008,21,0,1,0,0,0,0,1,0,0,13,0,0,0,0,0.2,1,1,10,13,76.9,1,9,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,13,76.9,211,74,2,3,66.7,6,7,85.7,2,3,66.7,1,0.2,0.4,1,0,1,1,1,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Federico Valverde,8,uy URU,"RM,DM,CM",26-057,90,0,0,0,0,1,0,1,0,2,44,0,1,0,0,0.1,4,1,34,37,91.9,8,33,3,3,1,0,0,0,0,0,0,0,,0,1,0,1,2,2,1,0,34,37,91.9,539,144,20,21,95.2,13,13,100,1,1,100,0,0.1,0.1,1,2,2,0,8,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Ferland Mendy,23,fr FRA,LB,29-101,75,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,3,0,34,37,91.9,2,25,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,34,37,91.9,627,185,18,18,100,11,13,84.6,5,6,83.3,0,0,0,2,3,1,0,2,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Fran Garcia,20,es ESP,LB,25-034,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,6,66.7,1,3,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,6,66.7,74,23,1,1,100,3,5,60,0,0,,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Antonio Rüdiger,22,de GER,CB,31-198,90,1,0,0,0,1,1,0,0,1,60,1,2,0.2,0.2,0,0,0,43,47,91.5,2,32,0,0,0,1,1,1,0,0,1,1,100,0,2,0,2,1,2,6,0,43,47,91.5,877,255,13,13,100,22,25,88,8,8,100,0,0,0,0,1,0,0,2,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Dani Carvajal,2,es ESP,"RB,CB",32-250,90,0,1,0,0,0,0,0,0,2,77,2,2,0,0,0.1,3,1,59,68,86.8,8,46,3,1,0,2,0,0,0,2,1,1,100,0,2,2,0,2,4,1,0,59,68,86.8,1079,325,21,21,100,34,40,85,4,4,100,1,0.1,0.1,2,4,2,0,8,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Lucas Vázquez,17,es ESP,RB,33-078,45,0,0,0,0,0,0,1,0,2,33,1,0,0,0,0,0,0,23,28,82.1,2,21,1,0,0,1,1,1,0,0,0,0,,0,0,0,0,2,3,1,0,23,28,82.1,395,109,5,6,83.3,17,19,89.5,0,1,0,0,0,0,0,0,1,0,2,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Éder Militão,3,br BRA,CB,26-243,45,0,0,0,0,0,0,1,0,2,27,0,1,0,0,0,0,0,20,22,90.9,1,14,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,2,2,2,0,20,22,90.9,440,162,5,5,100,13,14,92.9,2,3,66.7,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/17/24,Champions League,Stuttgart,Thibaut Courtois,1,be BEL,GK,32-129,90,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,36,44,81.8,0,33,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,36,44,81.8,931,530,3,3,100,27,28,96.4,6,13,46.2,0,0,0,0,1,0,0,0,https://fbref.com/en/matches/4fb5fcbd/Real-Madrid-Stuttgart-September-17-2024-Champions-League
9/21/24,La Liga,Espanyol,Kylian Mbappé,9,fr FRA,FW,25-276,90,1,1,1,1,8,5,1,0,0,60,0,0,1.9,1.1,0.3,11,2,32,42,76.2,8,39,6,5,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,42,76.2,458,89,19,23,82.6,9,9,100,1,1,100,1,0.3,0.2,7,4,3,0,8,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/21/24,La Liga,Espanyol,Rodrygo,11,br BRA,"LW,RW",23-256,83,1,0,0,0,3,1,0,0,0,50,1,0,0.6,0.6,0.1,7,0,37,40,92.5,9,36,5,5,4,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,37,40,92.5,494,140,24,24,100,12,13,92.3,0,0,,0,0.1,0.2,2,3,6,0,9,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/21/24,La Liga,Espanyol,Endrick,16,br BRA,RW,18-062,7,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,3,2,5,5,100,0,7,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,5,5,100,148,11,0,0,,3,3,100,2,2,100,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/21/24,La Liga,Espanyol,Arda Güler,15,tr TUR,RW,19-209,54,0,0,0,0,2,1,0,0,0,51,1,2,0.1,0.1,0.4,5,0,35,39,89.7,6,36,4,4,2,1,1,1,0,0,1,2,50,1,2,0,2,0,1,0,0,35,39,89.7,561,142,20,22,90.9,13,14,92.9,2,2,100,0,0.4,0.3,4,4,1,0,6,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/21/24,La Liga,Espanyol,Vinicius Júnior,7,br BRA,LW,24-071,36,1,1,0,0,2,1,1,0,0,24,0,0,0.1,0.1,0.8,3,1,12,18,66.7,5,19,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,18,66.7,234,85,5,6,83.3,5,7,71.4,2,2,100,1,0.8,0.5,2,2,2,1,5,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/21/24,La Liga,Espanyol,Jude Bellingham,5,eng ENG,LM,21-084,83,0,0,0,0,4,2,1,0,3,75,2,3,0.1,0.1,0.2,9,0,51,60,85,9,48,6,2,1,2,2,0,0,2,2,3,66.7,1,3,0,3,3,5,0,0,51,60,85,770,185,25,30,83.3,22,24,91.7,2,3,66.7,0,0.2,0.2,3,6,1,0,9,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/21/24,La Liga,Espanyol,Antonio Rüdiger,22,de GER,"CB,LM",31-202,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8,10,80,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,8,10,80,181,88,4,4,100,2,3,66.7,2,3,66.7,0,0,0,0,2,0,0,0,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/21/24,La Liga,Espanyol,Federico Valverde,8,uy URU,"CM,LM",26-061,90,0,0,0,0,1,1,1,0,3,93,2,2,0,0,0,2,1,74,81,91.4,7,45,3,0,0,2,1,1,1,0,2,2,100,0,2,0,2,3,5,1,0,74,81,91.4,1396,362,27,29,93.1,35,37,94.6,10,11,90.9,0,0,0.1,0,7,0,0,7,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/21/24,La Liga,Espanyol,Luka Modrić,10,hr CRO,RM,39-012,90,0,0,0,0,2,0,0,0,0,105,0,1,0.1,0.1,0.6,8,0,89,97,91.8,12,60,7,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,1,0,89,97,91.8,1569,479,42,44,95.5,35,36,97.2,12,17,70.6,0,0.6,0.6,6,8,3,0,12,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/21/24,La Liga,Espanyol,Fran Garcia,20,es ESP,LB,25-038,90,0,0,0,0,3,1,0,0,0,74,1,1,0.2,0.2,0,6,0,61,66,92.4,9,36,2,1,0,1,0,0,1,0,1,2,50,1,1,1,0,0,1,0,0,61,66,92.4,976,199,36,39,92.3,19,20,95,5,6,83.3,0,0,0.1,1,4,3,1,9,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/21/24,La Liga,Espanyol,Éder Militão,3,br BRA,CB,26-247,90,0,0,0,0,3,0,0,0,1,99,2,3,0.2,0.2,0,0,0,81,87,93.1,6,55,3,1,1,2,2,2,0,0,1,1,100,0,3,2,1,1,3,1,0,81,87,93.1,1550,571,30,31,96.8,40,41,97.6,10,12,83.3,0,0,0,0,9,0,0,6,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/21/24,La Liga,Espanyol,Aurélien Tchouaméni,14,fr FRA,"CB,CM",24-238,90,0,0,0,0,0,0,0,0,2,89,0,2,0,0,0,1,0,73,83,88,9,51,1,1,1,0,0,0,0,0,0,1,0,1,2,2,0,2,2,1,0,73,83,88,1365,548,29,32,90.6,34,38,89.5,10,12,83.3,0,0,0,0,4,0,0,9,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/21/24,La Liga,Espanyol,Dani Carvajal,2,es ESP,RB,32-254,58,1,0,0,0,1,1,0,0,2,62,0,1,1,1,0,1,0,51,57,89.5,6,39,5,0,0,0,0,0,0,0,0,0,,0,1,0,1,2,2,1,1,51,57,89.5,858,254,21,24,87.5,26,29,89.7,3,3,100,0,0,0,0,1,2,0,6,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/21/24,La Liga,Espanyol,Lucas Vázquez,17,es ESP,RB,33-082,32,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0.2,2,0,26,27,96.3,2,13,0,1,1,1,1,0,1,0,1,1,100,0,0,0,0,0,1,0,0,26,27,96.3,381,68,18,18,100,8,9,88.9,0,0,,0,0.2,0,2,2,0,0,2,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/21/24,La Liga,Espanyol,Thibaut Courtois,1,be BEL,GK,32-133,90,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,28,30,93.3,0,16,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28,30,93.3,643,464,4,4,100,19,19,100,5,7,71.4,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/a46e38e7/Real-Madrid-Espanyol-September-21-2024-La-Liga
9/24/24,La Liga,Alaves,Kylian Mbappé,9,fr FRA,FW,25-279,79,1,0,0,0,1,1,0,0,0,43,1,0,0.6,0.6,0,1,1,30,36,83.3,2,25,3,5,4,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,30,36,83.3,420,45,16,19,84.2,9,9,100,2,3,66.7,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/618988b7/Real-Madrid-Alaves-September-24-2024-La-Liga
9/24/24,La Liga,Alaves,Arda Güler,15,tr TUR,"RW,RM",19-212,11,0,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,0,2,2,100,0,2,0,1,0,2,0,0,1,1,1,1,100,0,1,0,1,0,2,3,0,2,2,100,19,4,2,2,100,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/618988b7/Real-Madrid-Alaves-September-24-2024-La-Liga
9/24/24,La Liga,Alaves,Vinicius Júnior,7,br BRA,LW,24-074,89,0,1,0,0,3,0,1,0,0,53,1,0,0.2,0.2,0.2,5,2,28,36,77.8,2,38,4,13,4,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,1,28,36,77.8,366,96,21,23,91.3,5,7,71.4,1,3,33.3,1,0.2,0.3,1,2,1,1,2,https://fbref.com/en/matches/618988b7/Real-Madrid-Alaves-September-24-2024-La-Liga
9/24/24,La Liga,Alaves,Fran Garcia,20,es ESP,LB,25-041,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,100,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,2,100,49,2,0,0,,0,0,,1,1,100,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/618988b7/Real-Madrid-Alaves-September-24-2024-La-Liga
9/24/24,La Liga,Alaves,Rodrygo,11,br BRA,RW,23-259,68,1,0,0,0,2,1,0,0,0,47,0,0,0.1,0.1,0.1,4,1,34,42,81,1,29,4,3,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,34,42,81,418,69,22,25,88,9,10,90,1,4,25,0,0.1,0.2,1,0,0,0,1,https://fbref.com/en/matches/618988b7/Real-Madrid-Alaves-September-24-2024-La-Liga
9/24/24,La Liga,Alaves,Endrick,16,br BRA,"FW,RW",18-065,22,0,0,0,0,2,1,1,0,0,12,0,0,0.1,0.1,0,0,0,6,9,66.7,0,7,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,9,66.7,96,7,3,4,75,3,5,60,0,0,,0,0,0,0,1,0,0,0,https://fbref.com/en/matches/618988b7/Real-Madrid-Alaves-September-24-2024-La-Liga
9/24/24,La Liga,Alaves,Jude Bellingham,5,eng ENG,LM,21-087,90,0,1,0,0,0,0,0,0,1,89,2,2,0,0,0.6,2,1,70,80,87.5,5,55,5,3,2,2,1,1,1,0,0,0,,0,2,0,2,1,3,1,0,70,80,87.5,975,211,45,53,84.9,18,18,100,3,4,75,1,0.6,0.2,2,5,0,0,5,https://fbref.com/en/matches/618988b7/Real-Madrid-Alaves-September-24-2024-La-Liga
9/24/24,La Liga,Alaves,Aurélien Tchouaméni,14,fr FRA,CM,24-241,90,0,0,0,0,1,0,0,0,3,77,0,0,0.1,0.1,0,0,0,64,68,94.1,4,52,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,0,0,64,68,94.1,980,338,29,30,96.7,29,30,96.7,2,3,66.7,0,0,0,0,4,0,0,4,https://fbref.com/en/matches/618988b7/Real-Madrid-Alaves-September-24-2024-La-Liga
9/24/24,La Liga,Alaves,Federico Valverde,8,uy URU,RM,26-064,68,0,0,0,0,0,0,1,0,5,69,0,3,0,0,0,0,0,55,58,94.8,6,46,2,2,1,0,0,0,0,0,0,0,,0,3,1,2,5,5,0,0,55,58,94.8,932,287,28,29,96.6,22,23,95.7,4,4,100,0,0,0,0,5,1,0,6,https://fbref.com/en/matches/618988b7/Real-Madrid-Alaves-September-24-2024-La-Liga
9/24/24,La Liga,Alaves,Luka Modrić,10,hr CRO,"RM,CM",39-015,22,0,0,0,0,0,0,1,0,1,21,0,0,0,0,0.1,1,0,18,20,90,2,12,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,18,20,90,289,90,12,12,100,5,5,100,1,2,50,0,0.1,0,1,1,1,0,2,https://fbref.com/en/matches/618988b7/Real-Madrid-Alaves-September-24-2024-La-Liga
9/24/24,La Liga,Alaves,Ferland Mendy,23,fr FRA,"LB,CB",29-108,90,0,0,0,0,0,0,0,0,0,79,2,0,0,0,0,1,0,71,74,95.9,5,59,3,1,0,2,2,1,1,0,1,1,100,0,0,0,0,0,2,0,0,71,74,95.9,1108,247,39,39,100,29,30,96.7,3,4,75,0,0,0,0,5,0,0,5,https://fbref.com/en/matches/618988b7/Real-Madrid-Alaves-September-24-2024-La-Liga
