Date,Competition,Opponent,Player,number,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,Expected xG,Expected npxG,Expected xAG,SCA,GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match URL,Season,Position_Group,Take-Ons Succ%,Performance_Score
2023-09-02,La Liga,Getafe,Aurélien Tchouaméni,18,fr FRA,CM,23-218,79,0,0,0,0,1,0,0,0,81,3,0,0,0.0,0.0,0.0,4,1,63,74,85.1,6,60,0,0,0,3,3,2,1,0,1,1,100.0,0,0,0,0,0,3,3,0,63,74,85.1,1011,330,31,37,83.8,27,31,87.1,5,5,100.0,0,0.0,0.0,0,9,1,0,6,https://fbref.com/en/matches/2b3c0a99/Real-Madrid-Getafe-September-2-2023-La-Liga,2023-24,Midfield,0.0,50.0
2023-09-02,La Liga,Getafe,Federico Valverde,15,uy URU,CM,25-042,11,0,0,0,0,1,1,0,0,17,1,0,0,0.1,0.1,0.1,3,0,11,14,78.6,2,10,1,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,11,14,78.6,162,51,7,7,100.0,0,2,0.0,3,4,75.0,0,0.1,0.0,2,3,1,0,2,https://fbref.com/en/matches/2b3c0a99/Real-Madrid-Getafe-September-2-2023-La-Liga,2023-24,Midfield,0.0,50.0
2023-09-02,La Liga,Getafe,Luka Modrić,10,hr CRO,RM,37-358,76,0,0,0,0,2,2,0,0,84,0,0,1,0.0,0.0,0.1,7,0,69,79,87.3,13,65,0,2,1,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,69,79,87.3,1132,353,43,46,93.5,19,21,90.5,6,10,60.0,0,0.1,0.2,2,7,2,0,13,https://fbref.com/en/matches/2b3c0a99/Real-Madrid-Getafe-September-2-2023-La-Liga,2023-24,Midfield,50.0,50.0
2023-09-02,La Liga,Getafe,Brahim Díaz,21,ma MAR,RM,24-030,14,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,1,0,8,8,100.0,2,7,0,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,8,100.0,112,40,4,4,100.0,3,3,100.0,0,0,0.0,0,0.1,0.3,1,0,2,0,2,https://fbref.com/en/matches/2b3c0a99/Real-Madrid-Getafe-September-2-2023-La-Liga,2023-24,Midfield,50.0,50.0
2023-09-02,La Liga,Getafe,Fran Garcia,20,es ESP,LB,24-019,45,0,0,0,0,0,0,0,0,39,0,0,1,0.0,0.0,0.6,3,0,32,36,88.9,2,30,1,1,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,1,32,36,88.9,456,109,19,20,95.0,11,12,91.7,2,2,100.0,0,0.6,0.4,2,1,1,1,2,https://fbref.com/en/matches/2b3c0a99/Real-Madrid-Getafe-September-2-2023-La-Liga,2023-24,Defense,100.0,50.0
2023-09-02,La Liga,Getafe,Nacho,6,es ESP,CB,33-227,45,0,0,0,0,0,0,0,0,52,0,1,1,0.0,0.0,0.0,0,0,42,48,87.5,5,37,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,0,42,48,87.5,675,301,20,23,87.0,21,23,91.3,1,2,50.0,0,0.0,0.0,0,2,0,0,5,https://fbref.com/en/matches/2b3c0a99/Real-Madrid-Getafe-September-2-2023-La-Liga,2023-24,Defense,0.0,50.0
2023-09-02,La Liga,Getafe,David Alaba,4,at AUT,"LB,CB",31-070,90,0,0,0,0,0,0,0,0,65,1,3,1,0.0,0.0,0.1,2,0,46,56,82.1,6,48,1,0,0,1,1,0,1,0,0,0,,0,1,0,1,3,4,1,0,46,56,82.1,747,296,27,28,96.4,15,21,71.4,3,5,60.0,0,0.1,0.2,1,6,1,0,6,https://fbref.com/en/matches/2b3c0a99/Real-Madrid-Getafe-September-2-2023-La-Liga,2023-24,,0.0,0.0
2023-09-02,La Liga,Getafe,Antonio Rüdiger,22,de GER,CB,30-183,90,0,0,0,0,1,0,1,0,94,1,0,0,0.0,0.0,0.0,2,0,76,86,88.4,9,66,5,0,0,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,3,0,76,86,88.4,1406,515,35,37,94.6,35,38,92.1,6,9,66.7,0,0.0,0.1,0,8,0,0,9,https://fbref.com/en/matches/2b3c0a99/Real-Madrid-Getafe-September-2-2023-La-Liga,2023-24,Defense,0.0,50.0
2023-09-02,La Liga,Getafe,Dani Carvajal,2,es ESP,RB,31-234,75,0,0,0,0,1,0,0,0,80,2,0,0,0.0,0.0,0.0,0,0,61,75,81.3,6,58,2,1,0,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0,61,75,81.3,814,127,41,48,85.4,16,17,94.1,2,3,66.7,0,0.0,0.0,0,5,2,0,6,https://fbref.com/en/matches/2b3c0a99/Real-Madrid-Getafe-September-2-2023-La-Liga,2023-24,Defense,0.0,50.0
2023-09-02,La Liga,Getafe,Lucas Vázquez,17,es ESP,RB,32-063,15,0,0,0,0,1,1,0,0,21,2,0,0,0.0,0.0,0.0,2,1,14,16,87.5,1,16,1,2,2,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,1,0,14,16,87.5,221,56,8,8,100.0,4,5,80.0,2,2,100.0,0,0.0,0.2,0,0,1,0,1,https://fbref.com/en/matches/2b3c0a99/Real-Madrid-Getafe-September-2-2023-La-Liga,2023-24,Defense,100.0,50.0
2023-09-02,La Liga,Getafe,Kepa Arrizabalaga,25,es ESP,GK,28-334,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,24,31,77.4,0,24,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,24,31,77.4,560,342,5,6,83.3,13,13,100.0,6,12,50.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/2b3c0a99/Real-Madrid-Getafe-September-2-2023-La-Liga,2023-24,Goalkeeper,0.0,66.44
2023-09-17,La Liga,Real Sociedad,Rodrygo,11,br BRA,FW,22-251,86,0,0,0,0,4,2,0,0,45,1,0,0,0.6,0.6,0.1,2,1,25,31,80.6,2,36,8,5,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,25,31,80.6,302,41,14,15,93.3,8,10,80.0,0,0,0.0,0,0.1,0.1,1,2,1,0,2,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,Forward,0.0,1.9767441860465116
2023-09-17,La Liga,Real Sociedad,Brahim Díaz,21,ma MAR,FW,24-045,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.2,1,0,1,1,100.0,0,2,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,100.0,23,8,0,0,,1,1,100.0,0,0,0.0,0,0.2,0.2,1,0,0,0,0,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,Forward,0.0,0.0
2023-09-17,La Liga,Real Sociedad,Joselu,14,es ESP,FW,33-174,61,1,0,0,0,4,2,0,0,21,0,0,0,0.9,0.9,0.0,2,0,10,16,62.5,1,16,2,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,10,16,62.5,161,20,7,11,63.6,2,4,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,Forward,100.0,16.39344262295082
2023-09-17,La Liga,Real Sociedad,Eduardo Camavinga,12,fr FRA,LM,20-311,29,0,0,0,0,0,0,0,0,14,1,1,0,0.0,0.0,0.0,1,0,12,12,100.0,1,12,1,0,0,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,0,0,12,12,100.0,184,47,6,6,100.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,1,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,Midfield,0.0,50.0
2023-09-17,La Liga,Real Sociedad,Jude Bellingham,5,eng ENG,"AM,FW",20-080,90,0,0,0,0,2,2,0,0,51,1,0,1,0.3,0.3,0.1,6,0,34,41,82.9,6,40,3,5,2,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,34,41,82.9,525,172,20,24,83.3,10,11,90.9,4,4,100.0,0,0.1,0.1,2,6,2,0,6,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,,40.0,0.0
2023-09-17,La Liga,Real Sociedad,Toni Kroos,8,de GER,"LM,DM",33-256,90,0,0,0,0,1,0,0,0,91,0,3,1,0.1,0.1,0.1,3,0,74,84,88.1,7,67,1,1,0,0,0,0,0,0,0,2,0.0,2,1,1,0,3,3,0,0,74,84,88.1,1489,461,31,31,100.0,28,32,87.5,14,19,73.7,0,0.1,0.2,2,12,0,0,7,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,,0.0,0.0
2023-09-17,La Liga,Real Sociedad,Federico Valverde,15,uy URU,RM,25-057,86,1,0,0,0,3,1,0,0,64,3,2,1,0.2,0.2,0.0,4,0,40,50,80.0,9,47,3,2,1,3,2,1,1,1,2,3,66.7,1,1,1,0,2,5,2,0,40,50,80.0,681,204,24,28,85.7,11,16,68.8,4,5,80.0,0,0.0,0.0,1,9,2,0,9,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,Midfield,50.0,50.0
2023-09-17,La Liga,Real Sociedad,Lucas Vázquez,17,es ESP,RM,32-078,4,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,1,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,,0,0,,0,0,0.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,Midfield,0.0,50.0
2023-09-17,La Liga,Real Sociedad,Aurélien Tchouaméni,18,fr FRA,DM,23-233,61,0,0,0,0,1,0,1,0,42,1,1,1,0.0,0.0,0.1,2,1,34,35,97.1,4,33,1,1,0,1,0,0,1,0,0,0,,0,1,1,0,1,2,0,0,34,35,97.1,569,145,18,18,100.0,15,15,100.0,1,1,100.0,0,0.1,0.2,1,5,1,1,4,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,Midfield,0.0,50.0
2023-09-17,La Liga,Real Sociedad,Luka Modrić,10,hr CRO,AM,38-008,29,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,2,0,13,13,100.0,2,9,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,13,100.0,168,64,10,10,100.0,3,3,100.0,0,0,0.0,0,0.0,0.0,0,1,1,0,2,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,Midfield,0.0,50.0
2023-09-17,La Liga,Real Sociedad,Fran Garcia,20,es ESP,LB,24-034,73,0,2,0,0,0,0,1,0,56,1,3,0,0.0,0.0,0.4,4,2,41,47,87.2,2,42,2,2,1,1,0,0,1,0,1,2,50.0,1,0,0,0,3,4,1,0,41,47,87.2,728,130,18,21,85.7,20,21,95.2,2,2,100.0,2,0.4,0.2,2,3,1,1,2,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,Defense,50.0,50.0
2023-09-17,La Liga,Real Sociedad,Nacho,6,es ESP,LB,33-242,17,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,2,0,1,0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,3,4,75.0,47,44,1,2,50.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,Defense,0.0,50.0
2023-09-17,La Liga,Real Sociedad,David Alaba,4,at AUT,CB,31-085,90,0,0,0,0,0,0,1,0,67,2,1,0,0.0,0.0,0.0,0,0,60,64,93.8,4,54,1,0,0,2,0,1,1,0,1,1,100.0,0,0,0,0,1,3,0,0,60,64,93.8,1098,427,29,30,96.7,24,25,96.0,7,8,87.5,0,0.0,0.0,0,4,0,0,4,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,Defense,0.0,50.0
2023-09-17,La Liga,Real Sociedad,Antonio Rüdiger,22,de GER,CB,30-198,90,0,0,0,0,1,0,0,0,62,0,0,0,0.1,0.1,0.0,0,0,44,54,81.5,3,47,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,44,54,81.5,782,215,15,16,93.8,28,31,90.3,1,7,14.3,0,0.0,0.0,0,3,1,1,3,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,Defense,0.0,50.0
2023-09-17,La Liga,Real Sociedad,Dani Carvajal,2,es ESP,RB,31-249,90,0,0,0,0,1,1,0,0,82,4,0,2,0.0,0.0,0.7,4,0,54,64,84.4,4,46,2,5,3,4,2,4,0,0,3,5,60.0,2,2,0,2,0,4,4,0,54,64,84.4,987,172,22,27,81.5,25,25,100.0,5,8,62.5,0,0.7,0.9,2,1,2,0,4,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,Defense,60.0,50.0
2023-09-17,La Liga,Real Sociedad,Kepa Arrizabalaga,25,es ESP,GK,28-349,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,32,42,76.2,0,30,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,32,42,76.2,844,604,6,6,100.0,16,16,100.0,10,20,50.0,0,0.0,0.0,0,1,0,0,0,https://fbref.com/en/matches/c0a04549/Real-Madrid-Real-Sociedad-September-17-2023-La-Liga,2023-24,Goalkeeper,0.0,65.72
2023-09-20,Champions League,Union Berlin,Rodrygo,11,br BRA,FW,22-254,90,0,0,0,0,5,2,0,0,60,0,0,1,1.0,1.0,0.2,9,0,42,48,87.5,1,50,6,4,3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,42,48,87.5,550,111,31,32,96.9,10,13,76.9,1,2,50.0,0,0.2,0.3,3,3,3,2,1,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,Forward,75.0,10.11111111111111
2023-09-20,Champions League,Union Berlin,Joselu,14,es ESP,FW,33-177,90,0,0,0,0,11,3,0,0,36,0,0,0,1.2,1.2,0.1,2,0,18,22,81.8,1,24,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,22,81.8,236,19,9,10,90.0,8,11,72.7,0,0,0.0,0,0.1,0.0,2,1,1,0,1,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,Forward,0.0,3.611111111111111
2023-09-20,Champions League,Union Berlin,Jude Bellingham,5,eng ENG,"AM,RM",20-083,90,1,0,0,0,4,1,0,0,83,0,0,0,1.1,1.1,0.3,7,0,59,68,86.8,7,74,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,59,68,86.8,940,216,36,41,87.8,17,20,85.0,6,6,100.0,0,0.3,0.4,3,3,2,1,7,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,,0.0,0.0
2023-09-20,Champions League,Union Berlin,Eduardo Camavinga,12,fr FRA,LM,20-314,64,0,0,0,0,1,0,0,0,93,1,1,1,0.0,0.0,0.2,5,0,79,85,92.9,9,78,1,2,1,1,0,0,0,1,1,1,100.0,0,1,0,1,1,2,0,0,79,85,92.9,1307,243,38,40,95.0,35,37,94.6,4,4,100.0,0,0.2,0.2,4,10,0,0,9,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,Midfield,50.0,50.0
2023-09-20,Champions League,Union Berlin,Toni Kroos,8,de GER,LM,33-259,26,0,0,0,0,0,0,0,0,51,0,0,0,0.0,0.0,0.2,4,0,46,50,92.0,10,43,1,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,46,50,92.0,969,338,19,19,100.0,16,17,94.1,11,13,84.6,0,0.2,0.1,3,11,1,0,10,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,Midfield,0.0,50.0
2023-09-20,Champions League,Union Berlin,Aurélien Tchouaméni,18,fr FRA,CM,23-236,64,0,0,0,0,2,0,1,0,87,3,1,0,0.1,0.1,0.0,4,0,77,82,93.9,11,76,3,0,0,3,2,1,2,0,1,1,100.0,0,0,0,0,1,4,1,0,77,82,93.9,1398,384,28,28,100.0,45,47,95.7,3,5,60.0,0,0.0,0.1,1,13,0,0,11,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,Midfield,0.0,50.0
2023-09-20,Champions League,Union Berlin,Federico Valverde,15,uy URU,CM,25-060,26,0,0,0,0,2,0,0,0,30,0,0,0,0.1,0.1,0.0,4,1,26,27,96.3,7,28,6,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,26,27,96.3,452,102,12,13,92.3,12,12,100.0,2,2,100.0,0,0.0,0.0,0,4,0,0,7,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,Midfield,100.0,50.0
2023-09-20,Champions League,Union Berlin,Luka Modrić,10,hr CRO,RM,38-011,79,0,0,0,0,2,1,0,0,92,1,0,0,0.1,0.1,0.2,12,0,73,88,83.0,16,71,5,1,0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,73,88,83.0,1189,404,36,38,94.7,25,30,83.3,7,12,58.3,0,0.2,0.4,5,8,7,0,16,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,Midfield,0.0,50.0
2023-09-20,Champions League,Union Berlin,Brahim Díaz,21,ma MAR,"RM,AM",24-048,11,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.5,0,0,4,7,57.1,0,10,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,7,57.1,45,6,3,3,100.0,1,2,50.0,0,1,0.0,0,0.5,0.1,1,0,0,0,0,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,,0.0,0.0
2023-09-20,Champions League,Union Berlin,David Alaba,4,at AUT,"LB,CB",31-088,90,0,0,0,0,2,0,0,0,97,0,1,0,0.0,0.0,0.2,2,0,76,88,86.4,4,76,2,4,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,76,88,86.4,1089,254,51,52,98.1,22,27,81.5,3,8,37.5,0,0.2,0.2,1,8,2,1,4,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,,25.0,0.0
2023-09-20,Champions League,Union Berlin,Nacho,6,es ESP,CB,33-245,72,0,0,0,0,1,0,0,0,91,0,1,0,0.0,0.0,0.0,0,0,80,85,94.1,4,74,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,80,85,94.1,1346,499,34,35,97.1,45,47,95.7,1,2,50.0,0,0.0,0.0,0,4,0,0,4,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,Defense,0.0,50.0
2023-09-20,Champions League,Union Berlin,Fran Garcia,20,es ESP,LB,24-037,18,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,14,16,87.5,1,10,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,14,16,87.5,256,51,5,5,100.0,8,8,100.0,1,1,100.0,0,0.0,0.0,0,2,1,0,1,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,Defense,0.0,50.0
2023-09-20,Champions League,Union Berlin,Antonio Rüdiger,22,de GER,CB,30-201,90,0,0,0,0,1,0,0,0,90,0,1,1,0.2,0.2,0.0,2,0,75,84,89.3,6,66,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,3,0,75,84,89.3,1426,596,25,27,92.6,41,45,91.1,9,11,81.8,0,0.0,0.0,0,7,0,0,6,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,Defense,0.0,50.0
2023-09-20,Champions League,Union Berlin,Lucas Vázquez,17,es ESP,RB,32-081,90,0,0,0,0,1,0,0,0,105,1,0,1,0.1,0.1,0.9,10,0,85,98,86.7,5,83,4,1,0,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,85,98,86.7,1317,315,42,44,95.5,34,37,91.9,6,9,66.7,0,0.9,1.2,6,6,4,2,5,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,Defense,0.0,50.0
2023-09-20,Champions League,Union Berlin,Kepa Arrizabalaga,25,es ESP,GK,28-352,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,1,0,32,33,97.0,0,30,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,33,97.0,746,513,7,7,100.0,19,19,100.0,6,7,85.7,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/17349d13/Real-Madrid-Union-Berlin-September-20-2023-Champions-League,2023-24,Goalkeeper,0.0,92.47999999999999
2023-09-24,La Liga,Atletico Madrid,Jude Bellingham,5,eng ENG,"AM,FW",20-087,90,0,0,0,0,1,0,1,0,64,2,0,1,0.1,0.1,0.0,2,0,47,54,87.0,8,41,2,10,7,2,1,0,2,0,0,0,,0,1,0,1,0,2,1,0,47,54,87.0,674,125,30,33,90.9,14,14,100.0,2,3,66.7,0,0.0,0.1,1,2,3,0,8,https://fbref.com/en/matches/f535ba0a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-24-2023-La-Liga,2023-24,,70.0,0.0
2023-09-24,La Liga,Atletico Madrid,Rodrygo,11,br BRA,FW,22-258,90,0,0,0,0,4,0,0,0,63,1,0,0,0.2,0.2,0.2,5,0,37,42,88.1,3,44,2,10,3,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,37,42,88.1,448,93,27,28,96.4,6,7,85.7,2,3,66.7,0,0.2,0.2,3,0,2,0,3,https://fbref.com/en/matches/f535ba0a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-24-2023-La-Liga,2023-24,Forward,30.0,3.555555555555556
2023-09-24,La Liga,Atletico Madrid,Luka Modrić,10,hr CRO,AM,38-015,45,0,0,0,0,1,0,1,0,35,0,0,0,0.0,0.0,0.0,0,0,27,31,87.1,5,25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,27,31,87.1,489,105,14,14,100.0,9,11,81.8,4,5,80.0,0,0.0,0.0,0,4,0,0,5,https://fbref.com/en/matches/f535ba0a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-24-2023-La-Liga,2023-24,Midfield,0.0,50.0
2023-09-24,La Liga,Atletico Madrid,Joselu,14,es ESP,FW,33-181,45,0,0,0,0,1,0,0,0,17,0,0,0,0.1,0.1,0.1,2,0,10,13,76.9,1,6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,10,13,76.9,117,23,7,7,100.0,2,4,50.0,0,0,0.0,0,0.1,0.3,2,0,0,0,1,https://fbref.com/en/matches/f535ba0a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-24-2023-La-Liga,2023-24,Forward,0.0,0.4444444444444444
2023-09-24,La Liga,Atletico Madrid,Toni Kroos,8,de GER,LM,33-263,69,1,0,0,0,4,3,0,0,92,1,0,2,0.1,0.1,0.2,3,0,80,82,97.6,15,66,1,0,0,1,0,0,1,0,1,2,50.0,1,2,0,2,0,1,0,0,80,82,97.6,1464,395,34,34,100.0,34,34,100.0,12,13,92.3,0,0.2,0.7,2,14,0,0,15,https://fbref.com/en/matches/f535ba0a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-24-2023-La-Liga,2023-24,Midfield,0.0,50.0
2023-09-24,La Liga,Atletico Madrid,Brahim Díaz,21,ma MAR,LM,24-052,21,0,0,0,0,1,1,0,0,15,0,0,0,0.0,0.0,0.0,1,0,8,11,72.7,0,8,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,11,72.7,147,31,4,5,80.0,3,4,75.0,1,2,50.0,0,0.0,0.1,0,0,1,1,0,https://fbref.com/en/matches/f535ba0a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-24-2023-La-Liga,2023-24,Midfield,0.0,50.0
2023-09-24,La Liga,Atletico Madrid,Federico Valverde,15,uy URU,RM,25-064,90,0,0,0,0,2,1,0,0,92,1,1,0,0.1,0.1,0.1,6,0,70,81,86.4,12,62,4,1,0,1,0,1,0,0,0,0,,0,0,0,0,1,2,1,0,70,81,86.4,937,299,42,45,93.3,23,26,88.5,1,4,25.0,0,0.1,0.4,3,10,6,0,12,https://fbref.com/en/matches/f535ba0a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-24-2023-La-Liga,2023-24,Midfield,0.0,50.0
2023-09-24,La Liga,Atletico Madrid,Eduardo Camavinga,12,fr FRA,DM,20-318,56,0,0,0,0,1,0,0,0,63,2,1,2,0.0,0.0,0.0,6,1,49,54,90.7,10,40,2,1,0,2,2,1,1,0,1,1,100.0,0,2,0,2,1,3,1,0,49,54,90.7,812,194,21,23,91.3,21,22,95.5,4,4,100.0,0,0.0,0.0,2,6,0,0,10,https://fbref.com/en/matches/f535ba0a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-24-2023-La-Liga,2023-24,Midfield,0.0,50.0
2023-09-24,La Liga,Atletico Madrid,Aurélien Tchouaméni,18,fr FRA,DM,23-240,34,0,0,0,0,2,0,0,0,39,2,1,1,0.2,0.2,0.0,1,0,26,31,83.9,4,23,4,1,1,2,0,1,1,0,0,0,,0,1,1,0,1,3,0,0,26,31,83.9,435,119,14,16,87.5,8,10,80.0,3,4,75.0,0,0.0,0.0,0,4,0,0,4,https://fbref.com/en/matches/f535ba0a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-24-2023-La-Liga,2023-24,Midfield,100.0,50.0
2023-09-24,La Liga,Atletico Madrid,Fran Garcia,20,es ESP,LB,24-041,56,0,0,0,0,0,0,0,0,44,0,2,0,0.0,0.0,0.0,1,0,32,37,86.5,1,24,2,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,3,0,32,37,86.5,456,44,22,23,95.7,9,10,90.0,1,3,33.3,0,0.0,0.0,0,1,0,0,1,https://fbref.com/en/matches/f535ba0a/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-September-24-2023-La-Liga,2023-24,Defense,0.0,50.0
