Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int,Match URL
3/13/16,La Liga,Las Palmas,Pepe,3,pt POR,CB,33-016,90,0,0,0,0,0,0,1,0,2,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga
3/13/16,La Liga,Las Palmas,Dani Carvajal,2,es ESP,RB,24-062,90,0,0,0,0,1,0,0,0,3,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga
3/13/16,La Liga,Las Palmas,Keylor Navas,1,cr CRC,GK,29-089,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/fe2ed8da/Las-Palmas-Real-Madrid-March-13-2016-La-Liga
3/20/16,La Liga,Sevilla,Karim Benzema,9,fr FRA,FW,28-092,80,1,1,0,0,5,3,0,0,0,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga
3/20/16,La Liga,Sevilla,Isco,22,es ESP,"FW,MF",23-334,10,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga
3/20/16,La Liga,Sevilla,Cristiano Ronaldo,7,pt POR,FW,31-044,90,1,0,0,1,9,5,0,0,0,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga
3/20/16,La Liga,Sevilla,Gareth Bale,11,wls WAL,FW,26-248,69,1,1,0,0,7,2,0,0,2,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga
3/20/16,La Liga,Sevilla,Jesé,20,es ESP,"FW,MF",23-023,21,1,0,0,0,1,1,0,0,0,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga
3/20/16,La Liga,Sevilla,Luka Modrić,19,hr CRO,CM,30-193,90,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga
3/20/16,La Liga,Sevilla,Casemiro,14,br BRA,CM,24-026,75,0,0,0,0,0,0,1,0,1,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga
3/20/16,La Liga,Sevilla,James Rodríguez,10,co COL,"FW,MF",24-252,15,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga
3/20/16,La Liga,Sevilla,Toni Kroos,8,de GER,CM,26-076,90,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga
3/20/16,La Liga,Sevilla,Marcelo,12,br BRA,LB,27-313,90,0,0,0,0,1,1,0,0,3,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga
3/20/16,La Liga,Sevilla,Nacho,6,es ESP,CB,26-062,90,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga
3/20/16,La Liga,Sevilla,Raphaël Varane,5,fr FRA,RB,22-330,90,0,0,0,0,0,0,1,0,3,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga
3/20/16,La Liga,Sevilla,Danilo,23,br BRA,CB,24-249,90,0,1,0,0,1,0,0,0,1,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga
3/20/16,La Liga,Sevilla,Keylor Navas,1,cr CRC,GK,29-096,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/d67d00a6/Real-Madrid-Sevilla-March-20-2016-La-Liga
4/2/16,La Liga,Clasico Barcelona,Karim Benzema,9,fr FRA,FW,28-105,76,1,0,0,0,4,1,0,0,0,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga
4/2/16,La Liga,Clasico Barcelona,Jesé,20,es ESP,"FW,MF",23-036,14,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga
4/2/16,La Liga,Clasico Barcelona,Cristiano Ronaldo,7,pt POR,FW,31-057,90,1,0,0,0,5,2,0,0,0,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga
4/2/16,La Liga,Clasico Barcelona,Gareth Bale,11,wls WAL,FW,26-261,89,0,1,0,0,4,3,1,0,0,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga
4/2/16,La Liga,Clasico Barcelona,Lucas Vázquez,17,es ESP,"DF,FW",24-276,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga
4/2/16,La Liga,Clasico Barcelona,Toni Kroos,8,de GER,CM,26-089,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga
4/2/16,La Liga,Clasico Barcelona,Casemiro,14,br BRA,CM,24-039,90,0,0,0,0,0,0,0,0,3,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga
4/2/16,La Liga,Clasico Barcelona,Luka Modrić,19,hr CRO,CM,30-206,90,0,0,0,0,1,0,0,0,2,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga
4/2/16,La Liga,Clasico Barcelona,Marcelo,12,br BRA,LB,27-326,90,0,0,0,0,1,0,0,0,4,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga
4/2/16,La Liga,Clasico Barcelona,Sergio Ramos,4,es ESP,CB,30-003,82,0,0,0,0,0,0,2,1,4,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga
4/2/16,La Liga,Clasico Barcelona,Pepe,3,pt POR,CB,33-036,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga
4/2/16,La Liga,Clasico Barcelona,Dani Carvajal,2,es ESP,RB,24-082,90,0,0,0,0,0,0,1,0,2,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga
4/2/16,La Liga,Clasico Barcelona,Keylor Navas,1,cr CRC,GK,29-109,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga
4/6/16,Champions League,Wolfsburg,Karim Benzema,9,fr FRA,FW,28-109,41,0,0,0,0,2,1,0,0,0,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League
4/6/16,Champions League,Wolfsburg,Jesé,20,es ESP,"FW,MF",23-040,49,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League
4/6/16,Champions League,Wolfsburg,Cristiano Ronaldo,7,pt POR,FW,31-061,90,0,0,0,0,6,1,0,0,0,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League
4/6/16,Champions League,Wolfsburg,Gareth Bale,11,wls WAL,FW,26-265,90,0,0,0,0,5,0,1,0,0,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League
4/6/16,Champions League,Wolfsburg,Toni Kroos,8,de GER,CM,26-093,85,0,0,0,0,3,1,0,0,1,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League
4/6/16,Champions League,Wolfsburg,James Rodríguez,10,co COL,"FW,MF",24-269,5,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League
4/6/16,Champions League,Wolfsburg,Casemiro,14,br BRA,CM,24-043,90,0,0,0,0,2,0,0,0,2,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League
4/6/16,Champions League,Wolfsburg,Luka Modrić,19,hr CRO,CM,30-210,64,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League
4/6/16,Champions League,Wolfsburg,Isco,22,es ESP,"FW,MF",23-351,26,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League
4/6/16,Champions League,Wolfsburg,Marcelo,12,br BRA,LB,27-330,90,0,0,0,0,2,0,0,0,0,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League
4/6/16,Champions League,Wolfsburg,Sergio Ramos,4,es ESP,CB,30-007,90,0,0,0,0,0,0,0,0,3,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League
4/6/16,Champions League,Wolfsburg,Pepe,3,pt POR,CB,33-040,90,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League
4/6/16,Champions League,Wolfsburg,Danilo,23,br BRA,RB,24-266,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League
4/6/16,Champions League,Wolfsburg,Keylor Navas,1,cr CRC,GK,29-113,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/4951dedb/Wolfsburg-Real-Madrid-April-6-2016-Champions-League
4/9/16,La Liga,Eibar,Jesé,20,es ESP,FW,23-043,75,1,1,0,0,1,1,0,0,1,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga
4/9/16,La Liga,Eibar,Borja Mayoral,29,es ESP,FW,19-004,15,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga
4/9/16,La Liga,Eibar,Cristiano Ronaldo,7,pt POR,FW,31-064,90,1,1,0,0,7,3,0,0,0,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga
4/9/16,La Liga,Eibar,Lucas Vázquez,17,es ESP,FW,24-283,90,1,0,0,0,1,1,0,0,2,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga
4/9/16,La Liga,Eibar,James Rodríguez,10,co COL,CM,24-272,90,1,0,0,0,2,1,0,0,1,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga
4/9/16,La Liga,Eibar,Casemiro,14,br BRA,CM,24-046,53,0,0,0,0,0,0,0,0,5,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga
4/9/16,La Liga,Eibar,Mateo Kovačić,16,hr CRO,MF,21-339,37,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga
4/9/16,La Liga,Eibar,Isco,22,es ESP,CM,23-354,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga
4/9/16,La Liga,Eibar,Álvaro Arbeloa,17,es ESP,LB,33-083,90,0,0,0,0,0,0,0,0,3,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga
4/9/16,La Liga,Eibar,Nacho,6,es ESP,CB,26-082,90,0,0,0,0,0,0,0,0,6,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga
4/9/16,La Liga,Eibar,Pepe,3,pt POR,CB,33-043,90,0,0,0,0,0,0,0,0,4,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga
4/9/16,La Liga,Eibar,Dani Carvajal,2,es ESP,RB,24-089,62,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga
4/9/16,La Liga,Eibar,Danilo,23,br BRA,"DF,MF",24-269,28,0,0,0,0,1,0,1,0,0,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga
4/9/16,La Liga,Eibar,Kiko Casilla,13,es ESP,GK,29-190,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/70ce698f/Real-Madrid-Eibar-April-9-2016-La-Liga
4/12/16,Champions League,Wolfsburg,Karim Benzema,9,fr FRA,FW,28-115,84,0,0,0,0,4,2,0,0,0,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League
4/12/16,Champions League,Wolfsburg,Jesé,20,es ESP,"FW,MF",23-046,6,0,0,0,0,1,1,0,0,0,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League
4/12/16,Champions League,Wolfsburg,Cristiano Ronaldo,7,pt POR,FW,31-067,90,3,0,0,0,5,3,1,0,0,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League
4/12/16,Champions League,Wolfsburg,Gareth Bale,11,wls WAL,FW,26-271,90,0,0,0,0,3,1,0,0,1,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League
4/12/16,Champions League,Wolfsburg,Toni Kroos,8,de GER,CM,26-099,90,0,1,0,0,0,0,0,0,0,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League
4/12/16,Champions League,Wolfsburg,Casemiro,14,br BRA,CM,24-049,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League
4/12/16,Champions League,Wolfsburg,Luka Modrić,19,hr CRO,CM,30-216,90,0,0,0,0,0,0,0,0,3,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League
4/12/16,Champions League,Wolfsburg,Raphaël Varane,5,fr FRA,"DF,MF",22-353,,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League
4/12/16,Champions League,Wolfsburg,Marcelo,12,br BRA,LB,27-336,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League
4/12/16,Champions League,Wolfsburg,Sergio Ramos,4,es ESP,CB,30-013,90,0,0,0,0,3,0,0,0,5,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League
4/12/16,Champions League,Wolfsburg,Pepe,3,pt POR,CB,33-046,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League
4/12/16,Champions League,Wolfsburg,Dani Carvajal,2,es ESP,RB,24-092,90,0,1,0,0,0,0,0,0,2,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League
4/12/16,Champions League,Wolfsburg,Keylor Navas,1,cr CRC,GK,29-119,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c51ac50e/Real-Madrid-Wolfsburg-April-12-2016-Champions-League
4/16/16,La Liga,Getafe,Karim Benzema,9,fr FRA,FW,28-119,66,1,2,0,0,3,2,0,0,0,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga
4/16/16,La Liga,Getafe,Jesé,20,es ESP,"FW,MF",23-050,24,0,1,0,0,0,0,0,0,0,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga
4/16/16,La Liga,Getafe,Cristiano Ronaldo,7,pt POR,FW,31-071,90,1,0,0,0,8,2,0,0,0,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga
4/16/16,La Liga,Getafe,Gareth Bale,11,wls WAL,FW,26-275,56,1,0,0,0,3,2,0,0,0,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga
4/16/16,La Liga,Getafe,Lucas Vázquez,17,es ESP,"DF,FW",24-290,34,0,1,0,0,0,0,0,0,0,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga
4/16/16,La Liga,Getafe,James Rodríguez,10,co COL,CM,24-279,90,1,1,0,0,3,3,0,0,3,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga
4/16/16,La Liga,Getafe,Toni Kroos,8,de GER,CM,26-103,90,0,0,0,0,1,0,0,0,3,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga
4/16/16,La Liga,Getafe,Isco,22,es ESP,CM,23-361,90,1,0,0,0,3,2,0,0,0,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga
4/16/16,La Liga,Getafe,Marcelo,12,br BRA,LB,27-340,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga
4/16/16,La Liga,Getafe,Raphaël Varane,5,fr FRA,CB,22-357,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga
4/16/16,La Liga,Getafe,Pepe,3,pt POR,CB,33-050,90,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga
4/16/16,La Liga,Getafe,Dani Carvajal,2,es ESP,RB,24-096,51,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga
4/16/16,La Liga,Getafe,Nacho,6,es ESP,DF,26-089,39,0,0,0,0,0,0,1,0,1,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga
4/16/16,La Liga,Getafe,Keylor Navas,1,cr CRC,GK,29-123,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/55d218d9/Getafe-Real-Madrid-April-16-2016-La-Liga
4/20/16,La Liga,Villarreal,Karim Benzema,9,fr FRA,FW,28-123,90,1,1,0,0,5,2,0,0,0,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga
4/20/16,La Liga,Villarreal,Cristiano Ronaldo,7,pt POR,FW,31-075,90,0,0,0,0,7,2,0,0,0,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga
4/20/16,La Liga,Villarreal,Lucas Vázquez,17,es ESP,FW,24-294,83,1,0,0,0,3,1,0,0,0,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga
4/20/16,La Liga,Villarreal,Jesé,20,es ESP,"FW,MF",23-054,7,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga
4/20/16,La Liga,Villarreal,Toni Kroos,8,de GER,CM,26-107,72,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga
4/20/16,La Liga,Villarreal,Isco,22,es ESP,"FW,MF",23-365,18,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga
4/20/16,La Liga,Villarreal,Casemiro,14,br BRA,CM,24-057,90,0,0,0,0,0,0,1,0,3,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga
4/20/16,La Liga,Villarreal,Luka Modrić,19,hr CRO,CM,30-224,78,1,0,0,0,3,1,0,0,5,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga
4/20/16,La Liga,Villarreal,James Rodríguez,10,co COL,"FW,MF",24-283,12,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga
4/20/16,La Liga,Villarreal,Marcelo,12,br BRA,LB,27-344,90,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga
4/20/16,La Liga,Villarreal,Sergio Ramos,4,es ESP,CB,30-021,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga
4/20/16,La Liga,Villarreal,Raphaël Varane,5,fr FRA,CB,22-361,90,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga
4/20/16,La Liga,Villarreal,Danilo,23,br BRA,RB,24-280,90,0,1,0,0,0,0,1,0,5,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga
4/20/16,La Liga,Villarreal,Keylor Navas,1,cr CRC,GK,29-127,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/2a2d5dad/Real-Madrid-Villarreal-April-20-2016-La-Liga
4/23/16,La Liga,Rayo Vallecano,Karim Benzema,9,fr FRA,FW,28-126,41,0,0,0,0,2,0,0,0,0,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga
4/23/16,La Liga,Rayo Vallecano,Lucas Vázquez,17,es ESP,"DF,FW",24-297,49,1,0,0,0,2,2,0,0,1,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga
4/23/16,La Liga,Rayo Vallecano,Jesé,20,es ESP,FW,23-057,62,0,0,0,0,1,1,0,0,0,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga
4/23/16,La Liga,Rayo Vallecano,Luka Modrić,19,hr CRO,MF,30-227,28,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga
4/23/16,La Liga,Rayo Vallecano,Gareth Bale,11,wls WAL,FW,26-282,90,2,0,0,0,6,2,0,0,1,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga
4/23/16,La Liga,Rayo Vallecano,Isco,22,es ESP,CM,24-002,90,0,0,0,0,1,0,0,0,3,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga
4/23/16,La Liga,Rayo Vallecano,Toni Kroos,8,de GER,CM,26-110,90,0,1,0,0,0,0,0,0,1,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga
4/23/16,La Liga,Rayo Vallecano,Mateo Kovačić,16,hr CRO,CM,21-353,77,0,0,0,0,1,0,1,0,1,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga
4/23/16,La Liga,Rayo Vallecano,James Rodríguez,10,co COL,"FW,MF",24-286,13,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga
4/23/16,La Liga,Rayo Vallecano,Marcelo,12,br BRA,LB,27-347,90,0,0,0,0,2,0,0,0,0,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga
4/23/16,La Liga,Rayo Vallecano,Raphaël Varane,5,fr FRA,CB,22-364,90,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga
4/23/16,La Liga,Rayo Vallecano,Pepe,3,pt POR,CB,33-057,90,0,0,0,0,1,1,0,0,3,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga
4/23/16,La Liga,Rayo Vallecano,Danilo,23,br BRA,RB,24-283,90,0,1,0,0,0,0,0,0,1,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga
4/23/16,La Liga,Rayo Vallecano,Keylor Navas,1,cr CRC,GK,29-130,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/8ac2073f/Rayo-Vallecano-Real-Madrid-April-23-2016-La-Liga
4/26/16,Champions League,Manchester City,Karim Benzema,9,fr FRA,FW,28-129,45,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League
4/26/16,Champions League,Manchester City,Jesé,20,es ESP,"FW,MF",23-060,45,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League
4/26/16,Champions League,Manchester City,Lucas Vázquez,17,es ESP,FW,24-300,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League
4/26/16,Champions League,Manchester City,Gareth Bale,11,wls WAL,FW,26-285,90,0,0,0,0,5,0,0,0,0,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League
4/26/16,Champions League,Manchester City,Toni Kroos,8,de GER,CM,26-113,90,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League
4/26/16,Champions League,Manchester City,Isco,22,es ESP,"FW,MF",24-005,,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League
4/26/16,Champions League,Manchester City,Casemiro,14,br BRA,CM,24-063,90,0,0,0,0,1,1,0,0,4,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League
4/26/16,Champions League,Manchester City,Luka Modrić,19,hr CRO,CM,30-230,90,0,0,0,0,1,0,0,0,4,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League
4/26/16,Champions League,Manchester City,Marcelo,12,br BRA,LB,27-350,90,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League
4/26/16,Champions League,Manchester City,Sergio Ramos,4,es ESP,CB,30-027,90,0,0,0,0,1,1,0,0,1,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League
4/26/16,Champions League,Manchester City,Pepe,3,pt POR,CB,33-060,90,0,0,0,0,1,1,1,0,3,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League
4/26/16,Champions League,Manchester City,Dani Carvajal,2,es ESP,RB,24-106,90,0,0,0,0,0,0,1,0,5,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League
4/26/16,Champions League,Manchester City,Keylor Navas,1,cr CRC,GK,29-133,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/97119a3f/Manchester-City-Real-Madrid-April-26-2016-Champions-League
4/30/16,La Liga,Real Sociedad,Borja Mayoral,29,es ESP,FW,19-025,64,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/b3a2c82d/Real-Sociedad-Real-Madrid-April-30-2016-La-Liga
4/30/16,La Liga,Real Sociedad,Jesé,20,es ESP,"FW,MF",23-064,26,0,0,0,0,2,2,0,0,0,https://fbref.com/en/matches/b3a2c82d/Real-Sociedad-Real-Madrid-April-30-2016-La-Liga
