performance_id,match_id,player_name,team_name,started,minutes_played,position,formation_position,substituted_in,substituted_out,goals,assists,shots_total,shots_on_target,shots_off_target,shots_blocked,big_chances_created,big_chances_missed,passes_total,passes_completed,pass_accuracy,key_passes,through_balls,long_balls,crosses_total,crosses_accurate,tackles_total,tackles_won,tackle_success_rate,interceptions,clearances,blocks,headed_clearances,duels_total,duels_won,duel_success_rate,aerial_duels_total,aerial_duels_won,aerial_success_rate,yellow_cards,red_cards,fouls_committed,fouls_suffered,touches,dribbles_attempted,dribbles_successful,dribble_success_rate,dispossessed,distance_covered,sprints,rating,expected_goals,expected_assists,created_at,updated_at,match_date,opponent,competition
372,5,Rico Lewis,Manchester City,0,22,MF,,,,0,0,0,0,0,0,0,0,27,22,89.3,0,0,0,0,0,6,3,0.0,4,1,0,0,0,0,0.0,0,0,0.0,0,0,0,2,53,0,0,0.0,0,11.5,0,8.4,0.0,0.0,2025-07-09T23:08:58.522043,2025-07-09T23:08:58.522044,2023-09-30,Newcastle United,Premier League
727,5,Rodri,Manchester City,0,37,MF,,,,0,0,3,1,0,0,0,0,70,62,92.2,0,0,0,0,0,4,2,0.0,0,5,0,0,0,0,0.0,0,0,0.0,0,0,3,0,89,0,0,0.0,0,11.3,0,6.7,0.0,0.0,2025-07-09T23:08:58.530465,2025-07-09T23:08:58.530466,2023-09-30,Newcastle United,Premier League
266,5,İlkay Gündoğan,Manchester City,0,41,MF,,,,0,0,3,2,0,0,0,0,80,69,93.1,0,0,0,0,0,1,0,0.0,2,5,0,0,0,0,0.0,0,0,0.0,0,0,3,0,106,0,0,0.0,0,9.4,0,7.2,0.0,0.0,2025-07-09T23:08:58.519587,2025-07-09T23:08:58.519588,2023-09-30,Newcastle United,Premier League
123,6,Bernardo Silva,Manchester City,0,18,MF,,,,0,0,1,0,0,0,0,0,62,54,91.6,0,0,0,0,0,1,0,0.0,1,4,0,0,0,0,0.0,0,0,0.0,0,0,3,0,75,0,0,0.0,0,9.7,0,6.8,0.0,0.0,2025-07-09T23:08:58.516357,2025-07-09T23:08:58.516358,2023-10-03,Brighton & Hove Albion,Premier League
173,6,Ederson,Manchester City,0,25,MF,,,,0,0,1,1,0,0,0,0,37,30,91.5,0,0,0,0,0,3,2,0.0,1,4,0,0,0,0,0.0,0,0,0.0,0,0,0,4,53,0,0,0.0,0,11.7,0,6.9,0.0,0.0,2025-07-09T23:08:58.517421,2025-07-09T23:08:58.517422,2023-10-03,Brighton & Hove Albion,Premier League
50,6,Erling Haaland,Manchester City,1,71,MF,,,,0,0,3,1,0,0,0,0,29,26,88.0,0,0,0,0,0,2,1,0.0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,40,0,0,0.0,0,11.9,0,8.2,0.0,0.0,2025-07-09T23:08:58.514892,2025-07-09T23:08:58.514892,2023-10-03,Brighton & Hove Albion,Premier League
637,6,Jack Grealish,Manchester City,1,83,MF,,,,0,0,2,2,0,0,0,0,37,30,81.5,0,0,0,0,0,6,4,0.0,3,4,0,0,0,0,0.0,0,0,0.0,0,0,3,3,67,0,0,0.0,0,10.0,0,7.0,0.0,0.0,2025-07-09T23:08:58.528169,2025-07-09T23:08:58.528170,2023-10-03,Brighton & Hove Albion,Premier League
504,6,Jeremy Doku,Manchester City,1,85,MF,,,,1,1,0,0,0,0,0,0,55,50,88.5,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,2,3,69,0,0,0.0,0,9.2,0,8.4,0.0,0.0,2025-07-09T23:08:58.525223,2025-07-09T23:08:58.525224,2023-10-03,Brighton & Hove Albion,Premier League
452,6,Kevin De Bruyne,Manchester City,1,71,MF,,,,0,0,0,0,0,0,0,0,31,25,80.4,0,0,0,0,0,6,4,0.0,0,2,0,0,0,0,0.0,0,0,0.0,0,0,2,3,52,0,0,0.0,0,11.5,0,7.9,0.0,0.0,2025-07-09T23:08:58.523983,2025-07-09T23:08:58.523984,2023-10-03,Brighton & Hove Albion,Premier League
348,6,Manuel Akanji,Manchester City,0,34,MF,,,,0,0,3,0,0,0,0,0,26,24,81.7,0,0,0,0,0,6,3,0.0,0,4,0,0,0,0,0.0,0,0,0.0,0,0,3,1,44,0,0,0.0,0,9.7,0,6.6,0.0,0.0,2025-07-09T23:08:58.521439,2025-07-09T23:08:58.521440,2023-10-03,Brighton & Hove Albion,Premier League
284,6,Mateo Kovačić,Manchester City,1,83,MF,,,,0,0,2,1,0,0,0,0,56,49,83.3,0,0,0,0,0,2,1,0.0,3,3,0,0,0,0,0.0,0,0,0.0,0,0,2,4,85,0,0,0.0,0,9.8,0,6.8,0.0,0.0,2025-07-09T23:08:58.520126,2025-07-09T23:08:58.520126,2023-10-03,Brighton & Hove Albion,Premier League
480,6,Matheus Nunes,Manchester City,1,77,MF,,,,0,0,0,0,0,0,0,0,45,40,90.7,0,0,0,0,0,6,4,0.0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,2,0,59,0,0,0.0,0,11.8,0,7.8,0.0,0.0,2025-07-09T23:08:58.524636,2025-07-09T23:08:58.524637,2023-10-03,Brighton & Hove Albion,Premier League
600,6,Nathan Aké,Manchester City,1,90,MF,,,,0,0,1,1,0,0,0,0,65,52,91.6,0,0,0,0,0,1,0,0.0,3,3,0,0,0,0,0.0,0,0,0.0,0,0,1,0,83,0,0,0.0,0,9.1,0,7.3,0.0,0.0,2025-07-09T23:08:58.527453,2025-07-09T23:08:58.527454,2023-10-03,Brighton & Hove Albion,Premier League
433,6,Phil Foden,Manchester City,0,25,MF,,,,0,1,3,0,0,0,0,0,60,56,93.2,0,0,0,0,0,0,0,0.0,4,2,0,0,0,0,0.0,0,0,0.0,0,0,2,3,89,0,0,0.0,0,11.5,0,7.1,0.0,0.0,2025-07-09T23:08:58.523473,2025-07-09T23:08:58.523474,2023-10-03,Brighton & Hove Albion,Premier League
738,6,Rodri,Manchester City,0,32,MF,,,,0,0,0,0,0,0,0,0,40,37,84.1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,1,4,65,0,0,0.0,0,9.6,0,8.3,0.0,0.0,2025-07-09T23:08:58.530632,2025-07-09T23:08:58.530632,2023-10-03,Brighton & Hove Albion,Premier League
208,6,Rúben Dias,Manchester City,0,42,MF,,,,0,0,0,0,0,0,0,0,71,60,88.9,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,2,3,100,0,0,0.0,0,9.1,0,7.9,0.0,0.0,2025-07-09T23:08:58.518279,2025-07-09T23:08:58.518281,2023-10-03,Brighton & Hove Albion,Premier League
401,6,Sávio,Manchester City,0,36,MF,,,,0,0,1,0,0,0,0,0,55,48,88.3,0,0,0,0,0,2,1,0.0,4,5,0,0,0,0,0.0,0,0,0.0,0,0,3,1,73,0,0,0.0,0,10.6,0,8.5,0.0,0.0,2025-07-09T23:08:58.522752,2025-07-09T23:08:58.522752,2023-10-03,Brighton & Hove Albion,Premier League
239,6,İlkay Gündoğan,Manchester City,1,85,MF,,,,0,0,2,1,0,0,0,0,39,35,80.6,0,0,0,0,0,6,4,0.0,4,2,0,0,0,0,0.0,0,0,0.0,0,0,0,1,67,0,0,0.0,0,10.2,0,7.4,0.0,0.0,2025-07-09T23:08:58.519118,2025-07-09T23:08:58.519119,2023-10-03,Brighton & Hove Albion,Premier League
89,7,Bernardo Silva,Manchester City,1,81,MF,,,,1,1,1,1,0,0,0,0,36,29,84.1,0,0,0,0,0,2,1,0.0,3,3,0,0,0,0,0.0,0,0,0.0,0,0,0,4,46,0,0,0.0,0,10.3,0,6.7,0.0,0.0,2025-07-09T23:08:58.515778,2025-07-09T23:08:58.515779,2023-10-09,RB Leipzig,Champions League
139,7,Ederson,Manchester City,1,74,MF,,,,0,0,3,2,0,0,0,0,62,58,92.2,0,0,0,0,0,3,2,0.0,2,2,0,0,0,0,0.0,0,0,0.0,1,0,0,2,74,0,0,0.0,0,10.6,0,6.9,0.0,0.0,2025-07-09T23:08:58.516845,2025-07-09T23:08:58.516846,2023-10-09,RB Leipzig,Champions League
53,7,Erling Haaland,Manchester City,1,83,MF,,,,0,0,1,1,0,0,0,0,73,68,93.9,0,0,0,0,0,4,3,0.0,2,1,0,0,0,0,0.0,0,0,0.0,0,0,1,0,89,0,0,0.0,0,9.7,0,7.4,0.0,0.0,2025-07-09T23:08:58.514948,2025-07-09T23:08:58.514949,2023-10-09,RB Leipzig,Champions League
686,7,James Mcatee,Manchester City,1,89,MF,,,,0,0,0,0,0,0,0,0,43,40,84.9,0,0,0,0,0,2,1,0.0,0,3,0,0,0,0,0.0,0,0,0.0,0,0,2,2,61,0,0,0.0,0,9.4,0,8.2,0.0,0.0,2025-07-09T23:08:58.529499,2025-07-09T23:08:58.529500,2023-10-09,RB Leipzig,Champions League
446,7,Kevin De Bruyne,Manchester City,1,86,MF,,,,0,1,3,2,0,0,0,0,72,63,84.6,0,0,0,0,0,1,0,0.0,1,2,0,0,0,0,0.0,0,0,0.0,0,0,1,4,85,0,0,0.0,0,11.7,0,7.9,0.0,0.0,2025-07-09T23:08:58.523880,2025-07-09T23:08:58.523881,2023-10-09,RB Leipzig,Champions League
552,7,Kyle Walker,Manchester City,1,78,MF,,,,0,0,3,0,0,0,0,0,71,63,94.7,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0.0,0,0,0.0,0,0,1,3,94,0,0,0.0,0,11.4,0,8.3,0.0,0.0,2025-07-09T23:08:58.526423,2025-07-09T23:08:58.526424,2023-10-09,RB Leipzig,Champions League
336,7,Manuel Akanji,Manchester City,1,79,MF,,,,0,0,1,1,0,0,0,0,42,37,93.4,0,0,0,0,0,5,3,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,2,0,53,0,0,0.0,0,9.5,0,8.2,0.0,0.0,2025-07-09T23:08:58.521230,2025-07-09T23:08:58.521231,2023-10-09,RB Leipzig,Champions League
278,7,Mateo Kovačić,Manchester City,1,77,MF,,,,0,0,3,1,0,0,0,0,33,29,93.7,0,0,0,0,0,3,2,0.0,2,3,0,0,0,0,0.0,0,0,0.0,0,0,2,3,59,0,0,0.0,0,11.5,0,7.3,0.0,0.0,2025-07-09T23:08:58.520019,2025-07-09T23:08:58.520019,2023-10-09,RB Leipzig,Champions League
474,7,Matheus Nunes,Manchester City,1,90,MF,,,,0,0,0,0,0,0,0,0,38,35,88.1,0,0,0,0,0,1,0,0.0,2,4,0,0,0,0,0.0,0,0,0.0,0,0,3,2,60,0,0,0.0,0,9.4,0,8.1,0.0,0.0,2025-07-09T23:08:58.524533,2025-07-09T23:08:58.524533,2023-10-09,RB Leipzig,Champions League
735,7,Rodri,Manchester City,0,41,MF,,,,0,0,2,0,0,0,0,0,64,54,86.8,0,0,0,0,0,5,3,0.0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,79,0,0,0.0,0,9.4,0,7.8,0.0,0.0,2025-07-09T23:08:58.530582,2025-07-09T23:08:58.530582,2023-10-09,RB Leipzig,Champions League
215,7,Rúben Dias,Manchester City,0,20,MF,,,,0,0,2,2,0,0,0,0,61,54,85.3,0,0,0,0,0,2,1,0.0,2,4,0,0,0,0,0.0,0,0,0.0,0,0,3,3,85,0,0,0.0,0,10.0,0,7.0,0.0,0.0,2025-07-09T23:08:58.518427,2025-07-09T23:08:58.518427,2023-10-09,RB Leipzig,Champions League
379,7,Sávio,Manchester City,1,83,MF,,,,0,0,1,1,0,0,0,0,59,51,85.0,0,0,0,0,0,3,2,0.0,2,1,0,0,0,0,0.0,0,0,0.0,0,0,3,0,69,0,0,0.0,0,9.1,0,6.5,0.0,0.0,2025-07-09T23:08:58.522367,2025-07-09T23:08:58.522367,2023-10-09,RB Leipzig,Champions League
228,7,İlkay Gündoğan,Manchester City,1,71,MF,,,,0,0,0,0,0,0,0,0,56,49,89.7,0,0,0,0,0,2,1,0.0,0,5,0,0,0,0,0.0,0,0,0.0,0,0,2,0,70,0,0,0.0,0,11.9,0,7.8,0.0,0.0,2025-07-09T23:08:58.518911,2025-07-09T23:08:58.518911,2023-10-09,RB Leipzig,Champions League
118,8,Bernardo Silva,Manchester City,0,27,MF,,,,0,0,3,2,0,0,0,0,80,73,93.4,0,0,0,0,0,5,3,0.0,1,3,0,0,0,0,0.0,0,0,0.0,0,0,1,0,110,0,0,0.0,0,10.8,0,7.4,0.0,0.0,2025-07-09T23:08:58.516274,2025-07-09T23:08:58.516275,2023-10-12,Aston Villa,Premier League
71,8,Erling Haaland,Manchester City,1,84,MF,,,,0,0,1,0,0,0,0,0,73,61,88.2,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0.0,0,0,0.0,0,0,2,4,92,0,0,0.0,0,10.7,0,7.8,0.0,0.0,2025-07-09T23:08:58.515251,2025-07-09T23:08:58.515251,2023-10-12,Aston Villa,Premier League
649,8,Jack Grealish,Manchester City,0,36,MF,,,,0,0,2,2,0,0,0,0,22,20,88.0,0,0,0,0,0,1,0,0.0,2,1,0,0,0,0,0.0,0,0,0.0,0,0,3,2,47,0,0,0.0,0,10.2,0,7.2,0.0,0.0,2025-07-09T23:08:58.528353,2025-07-09T23:08:58.528353,2023-10-12,Aston Villa,Premier League
524,8,Jeremy Doku,Manchester City,1,71,MF,,,,0,1,2,0,0,0,0,0,63,53,85.0,0,0,0,0,0,0,0,0.0,1,3,0,0,0,0,0.0,0,0,0.0,0,0,0,4,75,0,0,0.0,0,10.1,0,8.3,0.0,0.0,2025-07-09T23:08:58.525560,2025-07-09T23:08:58.525561,2023-10-12,Aston Villa,Premier League
662,8,John Stones,Manchester City,1,78,MF,,,,0,0,3,2,0,0,0,0,24,22,83.4,0,0,0,0,0,5,3,0.0,0,4,0,0,0,0,0.0,0,0,0.0,0,0,1,4,41,0,0,0.0,0,9.3,0,7.7,0.0,0.0,2025-07-09T23:08:58.528723,2025-07-09T23:08:58.528723,2023-10-12,Aston Villa,Premier League
25,8,Joško Gvardiol,Manchester City,1,73,MF,,,,0,0,3,2,0,0,0,0,39,35,84.5,0,0,0,0,0,4,2,0.0,0,4,0,0,0,0,0.0,0,0,0.0,0,0,3,0,60,0,0,0.0,0,11.7,0,7.8,0.0,0.0,2025-07-09T23:08:58.514285,2025-07-09T23:08:58.514286,2023-10-12,Aston Villa,Premier League
331,8,Manuel Akanji,Manchester City,1,88,MF,,,,0,0,2,2,0,0,0,0,78,65,93.7,0,0,0,0,0,1,0,0.0,4,5,0,0,0,0,0.0,0,0,0.0,0,0,2,4,89,0,0,0.0,0,9.7,0,7.6,0.0,0.0,2025-07-09T23:08:58.521147,2025-07-09T23:08:58.521148,2023-10-12,Aston Villa,Premier League
287,8,Mateo Kovačić,Manchester City,1,89,MF,,,,0,0,2,0,0,0,0,0,24,21,93.1,0,0,0,0,0,0,0,0.0,2,5,0,0,0,0,0.0,0,0,0.0,0,0,2,3,46,0,0,0.0,0,11.4,0,7.9,0.0,0.0,2025-07-09T23:08:58.520178,2025-07-09T23:08:58.520179,2023-10-12,Aston Villa,Premier League
200,8,Rúben Dias,Manchester City,1,90,MF,,,,0,0,0,0,0,0,0,0,22,19,89.2,0,0,0,0,0,1,0,0.0,1,1,0,0,0,0,0.0,0,0,0.0,0,0,3,1,43,0,0,0.0,0,9.7,0,7.5,0.0,0.0,2025-07-09T23:08:58.518081,2025-07-09T23:08:58.518082,2023-10-12,Aston Villa,Premier League
545,8,Stefan Ortega,Manchester City,0,15,MF,,,,0,0,3,2,0,0,0,0,50,42,81.2,0,0,0,0,0,0,0,0.0,0,5,0,0,0,0,0.0,0,0,0.0,0,0,3,2,70,0,0,0.0,0,9.9,0,7.7,0.0,0.0,2025-07-09T23:08:58.526153,2025-07-09T23:08:58.526154,2023-10-12,Aston Villa,Premier League
383,8,Sávio,Manchester City,1,74,MF,,,,0,1,2,0,0,0,0,0,33,29,93.8,0,0,0,0,0,0,0,0.0,2,5,0,0,0,0,0.0,0,0,0.0,0,0,2,1,59,0,0,0.0,0,11.2,0,8.1,0.0,0.0,2025-07-09T23:08:58.522444,2025-07-09T23:08:58.522445,2023-10-12,Aston Villa,Premier League
231,8,İlkay Gündoğan,Manchester City,1,86,MF,,,,0,0,0,0,0,0,0,0,72,61,91.6,0,0,0,0,0,0,0,0.0,2,3,0,0,0,0,0.0,0,0,0.0,0,0,2,1,92,0,0,0.0,0,9.2,0,8.5,0.0,0.0,2025-07-09T23:08:58.518968,2025-07-09T23:08:58.518969,2023-10-12,Aston Villa,Premier League
105,9,Bernardo Silva,Manchester City,1,76,MF,,,,0,1,1,1,0,0,0,0,32,29,84.8,0,0,0,0,0,2,1,0.0,1,5,0,0,0,0,0.0,0,0,0.0,0,0,0,2,58,0,0,0.0,0,9.1,0,8.0,0.0,0.0,2025-07-09T23:08:58.516050,2025-07-09T23:08:58.516051,2023-10-14,Newcastle United,EFL Cup
773,9,Issa Kaboré,Manchester City,1,89,MF,,,,0,0,3,2,0,0,0,0,46,38,93.3,0,0,0,0,0,2,1,0.0,4,0,0,0,0,0,0.0,0,0,0.0,1,0,3,0,56,0,0,0.0,0,11.2,0,7.8,0.0,0.0,2025-07-09T23:08:58.532329,2025-07-09T23:08:58.532330,2023-10-14,Newcastle United,EFL Cup
663,9,John Stones,Manchester City,1,86,MF,,,,0,0,3,2,0,0,0,0,36,28,92.9,0,0,0,0,0,5,3,0.0,1,1,0,0,0,0,0.0,0,0,0.0,0,0,0,2,60,0,0,0.0,0,10.8,0,7.8,0.0,0.0,2025-07-09T23:08:58.528738,2025-07-09T23:08:58.528738,2023-10-14,Newcastle United,EFL Cup
24,9,Joško Gvardiol,Manchester City,1,74,MF,,,,0,0,2,0,0,0,0,0,21,19,83.0,0,0,0,0,0,2,1,0.0,2,2,0,0,0,0,0.0,0,0,0.0,0,0,3,1,34,0,0,0.0,0,12.0,0,7.2,0.0,0.0,2025-07-09T23:08:58.514270,2025-07-09T23:08:58.514271,2023-10-14,Newcastle United,EFL Cup
569,9,Kyle Walker,Manchester City,1,87,MF,,,,0,0,3,0,0,0,0,0,66,57,83.0,0,0,0,0,0,1,0,0.0,4,3,0,0,0,0,0.0,0,0,0.0,0,0,2,0,87,0,0,0.0,0,10.5,0,6.6,0.0,0.0,2025-07-09T23:08:58.526679,2025-07-09T23:08:58.526680,2023-10-14,Newcastle United,EFL Cup
338,9,Manuel Akanji,Manchester City,1,75,MF,,,,0,0,3,1,0,0,0,0,69,63,92.6,0,0,0,0,0,4,2,0.0,2,5,0,0,0,0,0.0,0,0,0.0,0,0,1,1,84,0,0,0.0,0,10.5,0,7.2,0.0,0.0,2025-07-09T23:08:58.521268,2025-07-09T23:08:58.521268,2023-10-14,Newcastle United,EFL Cup
495,9,Matheus Nunes,Manchester City,0,20,MF,,,,0,0,0,0,0,0,0,0,69,57,90.4,0,0,0,0,0,2,1,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,2,0,89,0,0,0.0,0,10.8,0,7.0,0.0,0.0,2025-07-09T23:08:58.524889,2025-07-09T23:08:58.524890,2023-10-14,Newcastle United,EFL Cup
596,9,Nathan Aké,Manchester City,1,75,MF,,,,0,0,1,0,0,0,0,0,77,71,87.1,0,0,0,0,0,2,1,0.0,2,5,0,0,0,0,0.0,0,0,0.0,0,0,2,4,105,0,0,0.0,0,9.2,0,6.8,0.0,0.0,2025-07-09T23:08:58.527392,2025-07-09T23:08:58.527392,2023-10-14,Newcastle United,EFL Cup
408,9,Phil Foden,Manchester City,1,85,MF,,,,0,1,2,0,0,0,0,0,42,38,84.0,0,0,0,0,0,3,1,0.0,1,5,0,0,0,0,0.0,0,0,0.0,0,0,0,1,56,0,0,0.0,0,9.6,0,7.6,0.0,0.0,2025-07-09T23:08:58.523040,2025-07-09T23:08:58.523041,2023-10-14,Newcastle United,EFL Cup
692,9,Rodri,Manchester City,1,83,MF,,,,0,0,3,2,0,0,0,0,76,68,85.9,0,0,0,0,0,4,3,0.0,0,2,0,0,0,0,0.0,0,0,0.0,0,0,1,2,91,0,0,0.0,0,9.5,0,8.0,0.0,0.0,2025-07-09T23:08:58.529906,2025-07-09T23:08:58.529906,2023-10-14,Newcastle United,EFL Cup
181,9,Rúben Dias,Manchester City,1,77,MF,,,,0,0,3,2,0,0,0,0,27,24,87.3,0,0,0,0,0,3,2,0.0,0,3,0,0,0,0,0.0,0,0,0.0,0,0,1,0,53,0,0,0.0,0,9.6,0,7.4,0.0,0.0,2025-07-09T23:08:58.517761,2025-07-09T23:08:58.517762,2023-10-14,Newcastle United,EFL Cup
233,9,İlkay Gündoğan,Manchester City,1,85,MF,,,,0,1,0,0,0,0,0,0,30,26,94.5,0,0,0,0,0,2,1,0.0,0,3,0,0,0,0,0.0,0,0,0.0,0,0,2,2,44,0,0,0.0,0,11.0,0,6.7,0.0,0.0,2025-07-09T23:08:58.519003,2025-07-09T23:08:58.519004,2023-10-14,Newcastle United,EFL Cup
125,10,Bernardo Silva,Manchester City,0,44,MF,,,,0,0,0,0,0,0,0,0,39,33,80.0,0,0,0,0,0,4,2,0.0,2,4,0,0,0,0,0.0,0,0,0.0,0,0,1,3,59,0,0,0.0,0,9.5,0,8.4,0.0,0.0,2025-07-09T23:08:58.516390,2025-07-09T23:08:58.516391,2023-10-15,West Ham United,Premier League
166,10,Ederson,Manchester City,0,36,MF,,,,0,0,3,2,0,0,0,0,78,66,91.6,0,0,0,0,0,5,3,0.0,1,3,0,0,0,0,0.0,0,0,0.0,0,0,3,2,93,0,0,0.0,0,10.6,0,8.4,0.0,0.0,2025-07-09T23:08:58.517306,2025-07-09T23:08:58.517306,2023-10-15,West Ham United,Premier League
83,10,Erling Haaland,Manchester City,0,41,MF,,,,0,1,0,0,0,0,0,0,68,59,83.5,0,0,0,0,0,6,4,0.0,4,4,0,0,0,0,0.0,0,0,0.0,0,0,3,4,98,0,0,0.0,0,9.5,0,8.2,0.0,0.0,2025-07-09T23:08:58.515458,2025-07-09T23:08:58.515458,2023-10-15,West Ham United,Premier League
645,10,Jack Grealish,Manchester City,0,32,MF,,,,0,0,1,1,0,0,0,0,52,45,82.5,0,0,0,0,0,5,3,0.0,1,1,0,0,0,0,0.0,0,0,0.0,0,0,3,2,77,0,0,0.0,0,11.5,0,7.1,0.0,0.0,2025-07-09T23:08:58.528290,2025-07-09T23:08:58.528291,2023-10-15,West Ham United,Premier League
514,10,Jeremy Doku,Manchester City,1,80,MF,,,,0,0,1,0,0,0,0,0,68,57,88.2,0,0,0,0,0,6,4,0.0,2,5,0,0,0,0,0.0,0,0,0.0,0,0,2,4,96,0,0,0.0,0,11.1,0,6.6,0.0,0.0,2025-07-09T23:08:58.525392,2025-07-09T23:08:58.525393,2023-10-15,West Ham United,Premier League
677,10,John Stones,Manchester City,0,17,MF,,,,0,0,3,2,0,0,0,0,42,34,86.3,0,0,0,0,0,2,1,0.0,2,1,0,0,0,0,0.0,0,0,0.0,0,0,0,2,70,0,0,0.0,0,11.2,0,7.5,0.0,0.0,2025-07-09T23:08:58.528954,2025-07-09T23:08:58.528955,2023-10-15,West Ham United,Premier League
351,10,Manuel Akanji,Manchester City,0,15,MF,,,,0,0,3,1,0,0,0,0,35,29,84.8,0,0,0,0,0,5,3,0.0,1,1,0,0,0,0,0.0,0,0,0.0,0,0,3,3,53,0,0,0.0,0,9.1,0,7.0,0.0,0.0,2025-07-09T23:08:58.521489,2025-07-09T23:08:58.521490,2023-10-15,West Ham United,Premier League
295,10,Mateo Kovačić,Manchester City,1,84,MF,,,,0,0,0,0,0,0,0,0,34,27,80.2,0,0,0,0,0,6,3,0.0,4,2,0,0,0,0,0.0,0,0,0.0,0,0,1,1,47,0,0,0.0,0,11.6,0,7.2,0.0,0.0,2025-07-09T23:08:58.520312,2025-07-09T23:08:58.520313,2023-10-15,West Ham United,Premier League
498,10,Matheus Nunes,Manchester City,0,43,MF,,,,0,0,3,2,0,0,0,0,39,35,85.1,0,0,0,0,0,1,0,0.0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,1,62,0,0,0.0,0,10.8,0,7.8,0.0,0.0,2025-07-09T23:08:58.524939,2025-07-09T23:08:58.524940,2023-10-15,West Ham United,Premier League
595,10,Nathan Aké,Manchester City,1,79,MF,,,,0,0,3,0,0,0,0,0,63,54,80.3,0,0,0,0,0,2,1,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,2,2,92,0,0,0.0,0,9.6,0,7.9,0.0,0.0,2025-07-09T23:08:58.527377,2025-07-09T23:08:58.527377,2023-10-15,West Ham United,Premier League
755,10,Oscar Bobb,Manchester City,1,86,MF,,,,0,0,1,1,0,0,0,0,50,41,92.1,0,0,0,0,0,5,3,0.0,0,5,0,0,0,0,0.0,0,0,0.0,0,0,0,3,71,0,0,0.0,0,9.4,0,8.4,0.0,0.0,2025-07-09T23:08:58.531229,2025-07-09T23:08:58.531230,2023-10-15,West Ham United,Premier League
427,10,Phil Foden,Manchester City,1,87,MF,,,,1,0,2,1,0,0,0,0,55,47,91.2,0,0,0,0,0,1,0,0.0,4,5,0,0,0,0,0.0,0,0,0.0,0,0,3,1,66,0,0,0.0,0,10.4,0,7.2,0.0,0.0,2025-07-09T23:08:58.523373,2025-07-09T23:08:58.523374,2023-10-15,West Ham United,Premier League
368,10,Rico Lewis,Manchester City,1,70,MF,,,,0,0,2,2,0,0,0,0,20,17,80.5,0,0,0,0,0,3,2,0.0,2,5,0,0,0,0,0.0,0,0,0.0,1,0,2,1,34,0,0,0.0,0,10.8,0,6.6,0.0,0.0,2025-07-09T23:08:58.521976,2025-07-09T23:08:58.521977,2023-10-15,West Ham United,Premier League
711,10,Rodri,Manchester City,1,75,MF,,,,0,0,0,0,0,0,0,0,26,22,83.9,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,3,4,51,0,0,0.0,0,9.9,0,6.8,0.0,0.0,2025-07-09T23:08:58.530206,2025-07-09T23:08:58.530207,2023-10-15,West Ham United,Premier League
191,10,Rúben Dias,Manchester City,1,75,MF,,,,0,0,0,0,0,0,0,0,33,30,88.3,0,0,0,0,0,2,1,0.0,3,4,0,0,0,0,0.0,0,0,0.0,0,0,3,4,51,0,0,0.0,0,9.2,0,6.7,0.0,0.0,2025-07-09T23:08:58.517927,2025-07-09T23:08:58.517928,2023-10-15,West Ham United,Premier League
544,10,Stefan Ortega,Manchester City,0,28,MF,,,,0,0,1,1,0,0,0,0,48,38,81.3,0,0,0,0,0,0,0,0.0,4,2,0,0,0,0,0.0,0,0,0.0,0,0,2,1,61,0,0,0.0,0,11.0,0,8.0,0.0,0.0,2025-07-09T23:08:58.526137,2025-07-09T23:08:58.526137,2023-10-15,West Ham United,Premier League
220,10,İlkay Gündoğan,Manchester City,1,71,MF,,,,1,0,4,3,0,0,0,0,53,42,90.6,0,0,0,0,0,6,3,0.0,1,4,0,0,0,0,0.0,0,0,0.0,0,0,3,1,82,0,0,0.0,0,11.7,0,8.3,0.0,0.0,2025-07-09T23:08:58.518770,2025-07-09T23:08:58.518771,2023-10-15,West Ham United,Premier League
101,11,Bernardo Silva,Manchester City,1,82,MF,,,,0,0,0,0,0,0,0,0,23,20,93.1,0,0,0,0,0,4,2,0.0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,2,1,48,0,0,0.0,0,9.4,0,7.6,0.0,0.0,2025-07-09T23:08:58.515983,2025-07-09T23:08:58.515984,2023-10-26,Crystal Palace,Premier League
133,11,Ederson,Manchester City,1,88,MF,,,,0,0,1,0,0,0,0,0,36,31,90.3,0,0,0,0,0,6,4,0.0,2,2,0,0,0,0,0.0,0,0,0.0,0,0,2,0,62,0,0,0.0,0,9.2,0,6.9,0.0,0.0,2025-07-09T23:08:58.516743,2025-07-09T23:08:58.516743,2023-10-26,Crystal Palace,Premier League
